Format Version,1.23,Take Name,5-6-SID-roll2,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-05-06 08.30.54.933 AM,Capture Start Frame,172841,Total Frames in Take,51877,Total Exported Frames,51877,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,drone,drone,drone,drone,drone,drone
,ID,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
22205,185.042000,0.383176,0.177891,-11.029491,0.685766,-0.017443,0.443222
22206,185.050000,0.370663,0.255755,-10.995083,0.686157,-0.018528,0.443940
22207,185.058000,0.446670,0.121196,-11.075474,0.686354,-0.019587,0.444698
22208,185.067000,0.426028,0.055597,-11.038845,0.686677,-0.020630,0.445390
22209,185.075000,0.355911,0.059538,-11.079806,0.686928,-0.021625,0.446110
22210,185.083000,0.397371,0.020886,-10.938932,0.687254,-0.022671,0.446834
22211,185.092000,0.394679,-0.023535,-11.087460,0.687495,-0.023774,0.447651
22212,185.100000,0.412614,-0.135105,-11.051651,0.687732,-0.024828,0.448471
22213,185.108000,0.506569,-0.116243,-11.008657,0.688088,-0.025890,0.449195
22214,185.117000,0.450888,-0.109444,-10.974075,0.688373,-0.026887,0.449946
22215,185.125000,0.549483,-0.109915,-10.908114,0.688707,-0.027882,0.450721
22216,185.133000,0.813548,-0.168788,-10.966337,0.688901,-0.029091,0.451617
22217,185.142000,0.851619,-0.127710,-10.892397,0.689243,-0.030043,0.452366
22218,185.150000,1.134783,-0.106945,-10.759617,0.689630,-0.031103,0.453162
22219,185.158000,1.107529,-0.250325,-10.877135,0.689843,-0.032158,0.454066
22220,185.167000,1.321777,-0.221099,-10.849691,0.690186,-0.033207,0.454836
22221,185.175000,1.519877,-0.289705,-10.790550,0.690475,-0.034254,0.455710
22222,185.183000,1.563007,-0.350582,-10.911542,0.690787,-0.035287,0.456574
22223,185.192000,1.700830,-0.326782,-10.862225,0.691055,-0.036325,0.457513
22224,185.200000,1.626169,-0.389293,-10.868589,0.691378,-0.037204,0.458347
22225,185.208000,1.788467,-0.385188,-10.785369,0.691682,-0.038249,0.459154
22226,185.217000,1.742462,-0.456125,-10.853814,0.691985,-0.039163,0.460031
22227,185.225000,1.747047,-0.354858,-10.864754,0.692331,-0.040129,0.460908
22228,185.233000,1.781840,-0.399572,-10.786520,0.692629,-0.041040,0.461782
22229,185.242000,1.709778,-0.230556,-10.747663,0.693055,-0.042021,0.462707
22230,185.250000,1.681836,-0.306215,-10.777856,0.693308,-0.042874,0.463627
22231,185.258000,1.640530,-0.191676,-10.690046,0.693717,-0.043787,0.464456
22232,185.267000,1.556911,-0.133799,-10.736806,0.693988,-0.044668,0.465451
22233,185.275000,1.515847,0.054894,-10.766464,0.694371,-0.045561,0.466474
22234,185.283000,1.635173,0.173008,-10.709641,0.694715,-0.046439,0.467319
22235,185.292000,1.606387,0.230493,-10.740605,0.695087,-0.047374,0.468321
22236,185.300000,1.666161,0.338636,-10.675770,0.695413,-0.048191,0.469317
22237,185.308000,1.718006,0.425271,-10.612903,0.695777,-0.048994,0.470266
22238,185.317000,1.899031,0.579513,-10.690682,0.696137,-0.049954,0.471236
22239,185.325000,1.914759,0.565881,-10.711945,0.696418,-0.050767,0.472252
22240,185.333000,2.054204,0.787159,-10.574130,0.696881,-0.051618,0.473218
22241,185.342000,2.140031,0.872521,-10.568397,0.697189,-0.052456,0.474234
22242,185.350000,2.195575,0.868320,-10.602690,0.697490,-0.053261,0.475218
22243,185.358000,2.370896,0.795490,-10.743274,0.697658,-0.054150,0.476294
22244,185.367000,2.477433,0.903540,-10.624228,0.698055,-0.054919,0.477311
22245,185.375000,2.530056,1.030844,-10.534348,0.698391,-0.055682,0.478336
22246,185.383000,2.561896,0.992435,-10.546878,0.698640,-0.056446,0.479329
22247,185.392000,2.623752,1.076149,-10.693686,0.698945,-0.057237,0.480378
22248,185.400000,2.654980,1.244414,-10.517983,0.699248,-0.057885,0.481404
22249,185.408000,2.709474,1.289426,-10.561292,0.699572,-0.058645,0.482518
22250,185.417000,2.740999,1.294742,-10.513619,0.699819,-0.059372,0.483521
22251,185.425000,2.638346,1.371800,-10.616549,0.700067,-0.060048,0.484605
22252,185.433000,2.708849,1.538573,-10.556466,0.700360,-0.060728,0.485695
22253,185.442000,2.625138,1.545441,-10.598969,0.700594,-0.061340,0.486773
22254,185.450000,2.742467,1.670241,-10.674396,0.700859,-0.062021,0.487812
22255,185.458000,2.548712,1.690686,-10.605752,0.701045,-0.062579,0.488941
22256,185.467000,2.509311,1.888539,-10.555066,0.701332,-0.063197,0.489965
22257,185.475000,2.547796,1.896974,-10.635849,0.701435,-0.063805,0.491076
22258,185.483000,2.631116,2.067880,-10.461732,0.701787,-0.064403,0.492172
22259,185.492000,2.616813,2.154531,-10.526481,0.701939,-0.064966,0.493227
22260,185.500000,2.452291,2.212633,-10.531413,0.702152,-0.065450,0.494295
22261,185.508000,2.543199,2.349143,-10.459030,0.702286,-0.066043,0.495430
22262,185.517000,2.470162,2.354338,-10.523250,0.702424,-0.066575,0.496621
22263,185.525000,2.499406,2.642881,-10.474602,0.702602,-0.067093,0.497734
22264,185.533000,2.411120,2.615006,-10.531527,0.702659,-0.067580,0.498850
22265,185.542000,2.473294,2.820077,-10.509254,0.702868,-0.068091,0.499954
22266,185.550000,2.382317,2.987481,-10.415754,0.702935,-0.068506,0.501001
22267,185.558000,2.398271,3.076057,-10.487597,0.703066,-0.069046,0.502189
22268,185.567000,2.384672,3.184051,-10.416988,0.703081,-0.069495,0.503331
22269,185.575000,2.277560,3.282317,-10.417737,0.703122,-0.069908,0.504455
22270,185.583000,2.233373,3.448995,-10.356422,0.703177,-0.070328,0.505617
22271,185.592000,2.303739,3.639387,-10.196274,0.703236,-0.070720,0.506730
22272,185.600000,2.230076,3.782112,-10.301145,0.703246,-0.071163,0.507851
22273,185.608000,2.226119,3.791047,-10.317822,0.703124,-0.071612,0.509047
22274,185.617000,2.353697,3.824604,-10.476517,0.703032,-0.072038,0.510277
22275,185.625000,2.303487,3.911155,-10.332429,0.702956,-0.072361,0.511415
22276,185.633000,2.335702,4.032444,-10.319053,0.702890,-0.072768,0.512475
22277,185.642000,2.363220,4.191404,-10.262038,0.702743,-0.073132,0.513672
22278,185.650000,2.328609,4.279584,-10.323475,0.702646,-0.073449,0.514835
22279,185.658000,2.503984,4.425708,-10.308848,0.702436,-0.073866,0.515939
22280,185.667000,2.427064,4.461625,-10.218667,0.702218,-0.074137,0.517126
22281,185.675000,2.521850,4.586325,-10.257030,0.702002,-0.074465,0.518183
22282,185.683000,2.448778,4.738211,-10.181974,0.701732,-0.074741,0.519319
22283,185.692000,2.534819,4.751882,-10.267147,0.701452,-0.075014,0.520483
22284,185.700000,2.668870,4.777934,-10.281457,0.701080,-0.075385,0.521648
22285,185.708000,2.543489,4.853836,-10.250311,0.700743,-0.075607,0.522711
22286,185.717000,2.466106,4.963993,-10.215593,0.700288,-0.075826,0.523845
22287,185.725000,2.500320,5.054744,-10.180202,0.700002,-0.076031,0.524951
22288,185.733000,2.547890,5.213542,-10.074775,0.699547,-0.076278,0.525974
22289,185.742000,2.570581,5.132437,-10.226772,0.699037,-0.076514,0.527152
22290,185.750000,2.398594,5.228155,-10.087018,0.698590,-0.076617,0.528228
22291,185.758000,2.359731,5.331479,-9.996216,0.698024,-0.076771,0.529219
22292,185.767000,2.415107,5.425016,-10.020426,0.697491,-0.077003,0.530331
22293,185.775000,2.449366,5.326725,-10.043258,0.696824,-0.077139,0.531428
22294,185.783000,2.602939,5.451157,-10.107277,0.696265,-0.077416,0.532519
22295,185.792000,2.429765,5.372838,-10.075839,0.695467,-0.077402,0.533565
22296,185.800000,2.352155,5.431709,-10.090683,0.694838,-0.077576,0.534610
22297,185.808000,2.423117,5.554376,-10.013804,0.694076,-0.077664,0.535591
22298,185.817000,2.294802,5.585289,-9.950761,0.693281,-0.077741,0.536693
22299,185.825000,2.319221,5.669871,-9.961861,0.692489,-0.077890,0.537678
22300,185.833000,2.284056,5.574141,-9.979757,0.691534,-0.078010,0.538742
22301,185.842000,2.244759,5.767040,-9.951035,0.690780,-0.078039,0.539750
22302,185.850000,2.209343,5.722864,-9.925567,0.689817,-0.078148,0.540745
22303,185.858000,2.267397,5.751902,-9.934474,0.688878,-0.078158,0.541656
22304,185.867000,2.069861,5.877000,-9.854708,0.687920,-0.078193,0.542702
22305,185.875000,2.141184,5.692227,-9.865754,0.686837,-0.078280,0.543716
22306,185.883000,2.081700,5.796664,-9.860014,0.685857,-0.078262,0.544770
22307,185.892000,2.063416,5.702725,-9.826394,0.684743,-0.078285,0.545857
22308,185.900000,2.051137,5.831179,-9.850149,0.683672,-0.078291,0.546756
22309,185.908000,1.887822,5.794812,-9.674462,0.682495,-0.078215,0.547820
22310,185.917000,2.045807,5.851157,-9.783380,0.681340,-0.078295,0.548842
22311,185.925000,2.025120,5.826176,-9.681679,0.680115,-0.078276,0.549864
22312,185.933000,1.997021,5.900521,-9.782722,0.678881,-0.078245,0.550857
22313,185.942000,2.011787,5.852300,-9.768456,0.677552,-0.078209,0.551863
22314,185.950000,1.897804,5.961139,-9.676158,0.676289,-0.078113,0.552823
22315,185.958000,2.023071,5.946690,-9.645627,0.674892,-0.078166,0.553838
22316,185.967000,1.931117,6.044314,-9.666245,0.673584,-0.078045,0.554754
22317,185.975000,1.960559,5.982929,-9.669701,0.672115,-0.077976,0.555746
22318,185.983000,1.901725,5.940811,-9.650969,0.670602,-0.077895,0.556734
22319,185.992000,1.797603,6.027055,-9.596660,0.669166,-0.077793,0.557654
22320,186.000000,1.891314,5.940785,-9.614343,0.667529,-0.077750,0.558633
22321,186.008000,1.781181,6.082447,-9.570608,0.666090,-0.077598,0.559569
22322,186.017000,1.854045,6.022061,-9.579463,0.664382,-0.077552,0.560561
22323,186.025000,1.814350,5.974028,-9.536430,0.662771,-0.077404,0.561520
22324,186.033000,1.742426,6.065133,-9.467914,0.661066,-0.077283,0.562447
22325,186.042000,1.767304,5.916215,-9.539559,0.659303,-0.077147,0.563355
22326,186.050000,1.800267,5.944278,-9.499497,0.657607,-0.077044,0.564310
22327,186.058000,1.728199,5.950846,-9.392192,0.655838,-0.076843,0.565206
22328,186.067000,1.737938,5.860780,-9.534359,0.653997,-0.076684,0.566129
22329,186.075000,1.652461,5.730947,-9.386314,0.652059,-0.076506,0.567073
22330,186.083000,1.724918,5.715782,-9.450131,0.650212,-0.076373,0.567964
22331,186.092000,1.667305,5.690363,-9.422789,0.648250,-0.076175,0.568800
22332,186.100000,1.718858,5.548254,-9.530688,0.646286,-0.076027,0.569737
22333,186.108000,1.623981,5.564062,-9.360415,0.644302,-0.075788,0.570585
22334,186.117000,1.631146,5.479334,-9.230737,0.642279,-0.075639,0.571526
22335,186.125000,1.595664,5.513180,-9.355970,0.640263,-0.075342,0.572337
22336,186.133000,1.574940,5.413353,-9.282815,0.638092,-0.075107,0.573239
22337,186.142000,1.588361,5.445585,-9.258008,0.635989,-0.074933,0.574100
22338,186.150000,1.538178,5.378213,-9.228299,0.633833,-0.074660,0.574890
22339,186.158000,1.603652,5.295158,-9.294896,0.631622,-0.074469,0.575710
22340,186.167000,1.564100,5.407402,-9.248887,0.629441,-0.074229,0.576578
22341,186.175000,1.518111,5.324586,-9.240302,0.627182,-0.073941,0.577396
22342,186.183000,1.447612,5.307645,-9.271424,0.624903,-0.073662,0.578238
22343,186.192000,1.484870,5.286986,-9.161319,0.622589,-0.073357,0.579068
22344,186.200000,1.498713,5.366767,-9.159133,0.620328,-0.073043,0.579860
22345,186.208000,1.630279,5.269759,-9.108724,0.617866,-0.072857,0.580713
22346,186.217000,1.565948,5.352788,-9.089626,0.615508,-0.072534,0.581504
22347,186.225000,1.595885,5.271452,-9.033255,0.613036,-0.072198,0.582329
22348,186.233000,1.635395,5.352798,-9.042205,0.610641,-0.071893,0.583152
22349,186.242000,1.612756,5.259411,-9.032603,0.608106,-0.071512,0.583959
22350,186.250000,1.910426,5.253861,-9.103307,0.605614,-0.071309,0.584703
22351,186.258000,1.927156,5.285228,-9.070678,0.603079,-0.070972,0.585556
22352,186.267000,2.018424,5.213609,-9.085671,0.600469,-0.070610,0.586329
22353,186.275000,2.137650,5.325768,-9.052914,0.597971,-0.070321,0.587106
22354,186.283000,2.224085,5.222010,-9.002565,0.595253,-0.069914,0.587929
22355,186.292000,2.315616,5.237611,-9.052620,0.592589,-0.069584,0.588651
22356,186.300000,2.326943,5.347046,-8.975463,0.589935,-0.069169,0.589465
22357,186.308000,2.501148,5.227319,-8.976307,0.587187,-0.068858,0.590190
22358,186.317000,2.557394,5.290806,-9.002723,0.584450,-0.068390,0.590936
22359,186.325000,2.547978,5.185349,-8.961961,0.581649,-0.067913,0.591719
22360,186.333000,2.539279,5.172378,-8.961319,0.578834,-0.067426,0.592406
22361,186.342000,2.627239,5.224164,-8.902799,0.575970,-0.067033,0.593116
22362,186.350000,2.747712,5.126067,-8.949207,0.573101,-0.066579,0.593915
22363,186.358000,2.732888,5.149833,-8.916828,0.570193,-0.066051,0.594566
22364,186.367000,2.721464,5.126140,-8.978676,0.567264,-0.065554,0.595339
22365,186.375000,2.873072,5.087768,-8.915863,0.564235,-0.065106,0.596087
22366,186.383000,2.780869,5.109252,-8.938276,0.561255,-0.064490,0.596738
22367,186.392000,2.765344,5.105151,-8.856292,0.558265,-0.063922,0.597410
22368,186.400000,2.683476,4.925852,-8.961975,0.555147,-0.063349,0.598098
22369,186.408000,2.735483,4.897274,-9.003292,0.552093,-0.062788,0.598779
22370,186.417000,2.737129,4.921189,-8.854319,0.548971,-0.062130,0.599441
22371,186.425000,2.617960,4.825715,-8.942396,0.545878,-0.061469,0.600104
22372,186.433000,2.631320,4.843930,-8.809659,0.542678,-0.060896,0.600737
22373,186.442000,2.481781,4.734932,-8.882764,0.539482,-0.060152,0.601350
22374,186.450000,2.549958,4.721915,-8.811120,0.536272,-0.059572,0.601971
22375,186.458000,2.473315,4.503390,-8.901933,0.532923,-0.058873,0.602626
22376,186.467000,2.458628,4.499009,-8.835148,0.529661,-0.058145,0.603283
22377,186.475000,2.416158,4.472068,-8.645060,0.526396,-0.057431,0.603813
22378,186.483000,2.407174,4.322767,-8.838605,0.523058,-0.056737,0.604458
22379,186.492000,2.417476,4.172758,-8.673301,0.519650,-0.055985,0.605027
22380,186.500000,2.425967,4.078109,-8.726110,0.516319,-0.055260,0.605604
22381,186.508000,2.446145,3.794095,-8.658321,0.512794,-0.054616,0.606182
22382,186.517000,2.204662,3.732702,-8.663189,0.509454,-0.053664,0.606719
22383,186.525000,2.145707,3.373004,-8.738175,0.505864,-0.052974,0.607253
22384,186.533000,1.962907,3.053455,-8.781022,0.502352,-0.052078,0.607776
22385,186.542000,1.937179,2.884753,-8.765184,0.498853,-0.051335,0.608288
22386,186.550000,1.783080,2.595793,-8.705822,0.495293,-0.050518,0.608794
22387,186.558000,1.751087,2.379030,-8.689992,0.491760,-0.049690,0.609308
22388,186.567000,1.623101,2.053596,-8.633648,0.488133,-0.048845,0.609782
22389,186.575000,1.336094,1.843401,-8.687024,0.484636,-0.047898,0.610209
22390,186.583000,1.345940,1.659179,-8.563464,0.481018,-0.047084,0.610716
22391,186.592000,1.261911,1.328747,-8.655869,0.477453,-0.046272,0.611195
22392,186.600000,1.121839,1.090558,-8.665871,0.473804,-0.045379,0.611709
22393,186.608000,1.059444,0.811856,-8.733766,0.470182,-0.044553,0.612209
22394,186.617000,1.058490,0.615885,-8.719627,0.466568,-0.043697,0.612658
22395,186.625000,0.891649,0.427536,-8.672900,0.462969,-0.042736,0.613173
22396,186.633000,0.824773,0.275589,-8.716200,0.459382,-0.041872,0.613640
22397,186.642000,0.877705,0.227701,-8.569809,0.455836,-0.041002,0.614050
22398,186.650000,0.803699,-0.046149,-8.742332,0.452227,-0.040096,0.614548
22399,186.658000,0.651996,-0.123977,-8.664907,0.448649,-0.039126,0.614983
22400,186.667000,0.500516,-0.349022,-8.774280,0.445024,-0.038231,0.615416
22401,186.675000,0.599552,-0.439661,-8.739309,0.441442,-0.037361,0.615912
22402,186.683000,0.584623,-0.663828,-8.780876,0.437844,-0.036489,0.616362
22403,186.692000,0.445609,-0.714551,-8.818681,0.434336,-0.035498,0.616800
22404,186.700000,0.614047,-0.844056,-8.709976,0.430688,-0.034723,0.617201
22405,186.708000,0.494268,-0.920479,-8.795958,0.427187,-0.033777,0.617625
22406,186.717000,0.415388,-1.037329,-8.774484,0.423640,-0.032839,0.617969
22407,186.725000,0.362701,-1.125736,-8.865856,0.420103,-0.031932,0.618403
22408,186.733000,0.388102,-1.234334,-8.767428,0.416565,-0.031060,0.618798
22409,186.742000,0.342655,-1.480283,-8.845148,0.412992,-0.030160,0.619201
22410,186.750000,0.261225,-1.437548,-8.881452,0.409501,-0.029225,0.619564
22411,186.758000,0.288106,-1.563684,-8.820717,0.405942,-0.028377,0.619951
22412,186.767000,0.117190,-1.562887,-8.828851,0.402542,-0.027347,0.620309
22413,186.775000,0.148798,-1.654568,-8.803316,0.399007,-0.026492,0.620657
22414,186.783000,-0.034141,-1.756309,-8.878470,0.395544,-0.025507,0.621024
22415,186.792000,0.072638,-1.786808,-8.861642,0.392105,-0.024714,0.621368
22416,186.800000,-0.042699,-1.883732,-8.898489,0.388655,-0.023753,0.621657
22417,186.808000,0.020019,-1.956211,-8.858930,0.385228,-0.022884,0.622013
22418,186.817000,0.008153,-1.997077,-8.920804,0.381823,-0.022005,0.622217
22419,186.825000,-0.019686,-2.098728,-8.856325,0.378459,-0.021091,0.622580
22420,186.833000,0.033542,-2.228314,-8.765203,0.375078,-0.020200,0.622891
22421,186.842000,-0.060759,-2.314074,-8.935968,0.371689,-0.019299,0.623182
22422,186.850000,0.026706,-2.391092,-8.831100,0.368306,-0.018491,0.623430
22423,186.858000,-0.167244,-2.441241,-8.882521,0.365024,-0.017464,0.623674
22424,186.867000,-0.043323,-2.569289,-8.862700,0.361659,-0.016665,0.623962
22425,186.875000,-0.221008,-2.702429,-8.910692,0.358378,-0.015671,0.624141
22426,186.883000,-0.078849,-2.721261,-8.882517,0.355117,-0.014906,0.624445
22427,186.892000,-0.176350,-2.766217,-8.921929,0.351902,-0.013959,0.624639
22428,186.900000,-0.244625,-2.898860,-8.992024,0.348650,-0.013052,0.624859
22429,186.908000,-0.165894,-2.896580,-8.929723,0.345476,-0.012255,0.625027
22430,186.917000,-0.196901,-2.888773,-8.948572,0.342354,-0.011342,0.625219
22431,186.925000,-0.210679,-2.922984,-8.889927,0.339158,-0.010441,0.625344
22432,186.933000,-0.157449,-2.929818,-8.893132,0.336114,-0.009606,0.625545
22433,186.942000,-0.045980,-3.046924,-8.888394,0.332949,-0.008798,0.625724
22434,186.950000,-0.190662,-3.127872,-8.916271,0.329887,-0.007783,0.625884
22435,186.958000,-0.029199,-3.091469,-8.923872,0.326886,-0.007029,0.626041
22436,186.967000,0.018082,-3.141044,-8.871518,0.323843,-0.006194,0.626182
22437,186.975000,-0.072840,-3.186188,-8.929878,0.320888,-0.005285,0.626293
22438,186.983000,0.017456,-3.239365,-8.855272,0.317877,-0.004451,0.626473
22439,186.992000,0.040636,-3.182011,-8.856011,0.314999,-0.003578,0.626551
22440,187.000000,0.050269,-3.115222,-8.776887,0.312139,-0.002699,0.626653
22441,187.008000,0.076143,-3.216497,-8.881419,0.309149,-0.001892,0.626830
22442,187.017000,0.107007,-3.143039,-8.833490,0.306360,-0.001040,0.626947
22443,187.025000,0.114371,-3.174021,-8.802886,0.303448,-0.000240,0.627077
22444,187.033000,0.146598,-3.154027,-8.863623,0.300654,0.000612,0.627260
22445,187.042000,0.045102,-3.180212,-8.900305,0.297829,0.001536,0.627335
22446,187.050000,0.050306,-3.200929,-8.868749,0.295150,0.002297,0.627499
22447,187.058000,0.061619,-3.094188,-8.839565,0.292350,0.003215,0.627592
22448,187.067000,0.026372,-3.226260,-8.853684,0.289576,0.004106,0.627695
22449,187.075000,0.090109,-3.096187,-8.816058,0.286913,0.004833,0.627839
22450,187.083000,0.121070,-3.134043,-8.776050,0.284215,0.005662,0.627901
22451,187.092000,-0.031024,-3.184748,-8.822289,0.281542,0.006605,0.628028
22452,187.100000,0.075250,-3.190613,-8.747184,0.278873,0.007380,0.628099
22453,187.108000,0.010581,-3.230764,-8.783402,0.276270,0.008233,0.628209
22454,187.117000,-0.031227,-3.251135,-8.791150,0.273660,0.009120,0.628226
22455,187.125000,0.046405,-3.351071,-8.734754,0.271066,0.009908,0.628360
22456,187.133000,0.087601,-3.312222,-8.728730,0.268560,0.010731,0.628406
22457,187.142000,0.072375,-3.430918,-8.713376,0.265985,0.011638,0.628484
22458,187.150000,0.117846,-3.431815,-8.728335,0.263472,0.012422,0.628472
22459,187.158000,0.057613,-3.425662,-8.673923,0.260996,0.013300,0.628518
22460,187.167000,0.035269,-3.346440,-8.670239,0.258641,0.014185,0.628523
22461,187.175000,0.056131,-3.398771,-8.654579,0.256126,0.014993,0.628594
22462,187.183000,0.116177,-3.362372,-8.611065,0.253769,0.015769,0.628580
22463,187.192000,-0.023028,-3.352886,-8.606561,0.251388,0.016690,0.628536
22464,187.200000,0.012843,-3.444717,-8.606331,0.249032,0.017555,0.628514
22465,187.208000,-0.124129,-3.425573,-8.592821,0.246674,0.018467,0.628585
22466,187.217000,-0.155310,-3.414909,-8.597806,0.244361,0.019308,0.628603
22467,187.225000,-0.180112,-3.343339,-8.569964,0.242152,0.020176,0.628531
22468,187.233000,-0.225101,-3.372752,-8.508924,0.239860,0.021036,0.628471
22469,187.242000,-0.197062,-3.374922,-8.552844,0.237690,0.021852,0.628525
22470,187.250000,-0.203472,-3.297680,-8.511283,0.235484,0.022689,0.628527
22471,187.258000,-0.340479,-3.279223,-8.556544,0.233334,0.023615,0.628435
22472,187.267000,-0.283140,-3.181390,-8.481309,0.231136,0.024409,0.628469
22473,187.275000,-0.213385,-3.222777,-8.460687,0.228944,0.025212,0.628484
22474,187.283000,-0.337819,-3.124126,-8.506179,0.226906,0.026152,0.628472
22475,187.292000,-0.305139,-3.089250,-8.463470,0.224855,0.026951,0.628402
22476,187.300000,-0.245871,-2.990295,-8.429418,0.222810,0.027778,0.628514
22477,187.308000,-0.283386,-2.966911,-8.363501,0.220668,0.028603,0.628492
22478,187.317000,-0.295907,-2.897809,-8.402093,0.218691,0.029445,0.628486
22479,187.325000,-0.326335,-2.819749,-8.387505,0.216646,0.030309,0.628468
22480,187.333000,-0.307508,-2.759890,-8.322759,0.214705,0.031089,0.628503
22481,187.342000,-0.274575,-2.609123,-8.324434,0.212735,0.031910,0.628597
22482,187.350000,-0.358029,-2.690018,-8.246030,0.210754,0.032812,0.628567
22483,187.358000,-0.288833,-2.576173,-8.309505,0.208873,0.033536,0.628633
22484,187.367000,-0.349558,-2.535532,-8.238364,0.206936,0.034367,0.628678
22485,187.375000,-0.336411,-2.545113,-8.221422,0.205100,0.035164,0.628634
22486,187.383000,-0.378877,-2.553358,-8.261552,0.203157,0.035960,0.628719
22487,187.392000,-0.422787,-2.524209,-8.288493,0.201339,0.036837,0.628693
22488,187.400000,-0.393988,-2.506310,-8.241466,0.199476,0.037551,0.628795
22489,187.408000,-0.418312,-2.491138,-8.209558,0.197675,0.038333,0.628820
22490,187.417000,-0.525023,-2.515939,-8.198518,0.195873,0.039202,0.628824
22491,187.425000,-0.542068,-2.511110,-8.203522,0.194073,0.039986,0.628911
22492,187.433000,-0.606081,-2.483157,-8.180557,0.192386,0.040797,0.628900
22493,187.442000,-0.582636,-2.504609,-8.134570,0.190515,0.041531,0.628939
22494,187.450000,-0.588040,-2.459684,-8.142433,0.188845,0.042307,0.628980
22495,187.458000,-0.591883,-2.484499,-8.136073,0.187152,0.043125,0.628996
22496,187.467000,-0.500815,-2.500748,-8.217324,0.185465,0.043850,0.629066
22497,187.475000,-0.453732,-2.421692,-8.250396,0.183876,0.044581,0.629142
22498,187.483000,-0.384168,-2.516569,-8.141497,0.182118,0.045288,0.629182
22499,187.492000,-0.514938,-2.560920,-8.069533,0.180456,0.046137,0.629117
22500,187.500000,-0.464258,-2.503037,-8.146697,0.178903,0.046911,0.629179
22501,187.508000,-0.427254,-2.648731,-8.082869,0.177302,0.047615,0.629192
22502,187.517000,-0.433410,-2.641339,-8.092795,0.175640,0.048408,0.629204
22503,187.525000,-0.473789,-2.716724,-8.042307,0.174085,0.049120,0.629192
22504,187.533000,-0.429421,-2.735308,-8.106133,0.172591,0.049870,0.629268
22505,187.542000,-0.421769,-2.781636,-8.083390,0.171022,0.050622,0.629282
22506,187.550000,-0.349744,-2.772391,-8.068051,0.169554,0.051297,0.629264
22507,187.558000,-0.617548,-2.905325,-7.972796,0.167929,0.052154,0.629219
22508,187.567000,-0.547556,-2.885420,-8.084083,0.166534,0.052908,0.629258
22509,187.575000,-0.487412,-2.894673,-8.051963,0.165129,0.053543,0.629321
22510,187.583000,-0.633854,-2.984894,-8.008504,0.163660,0.054378,0.629272
22511,187.592000,-0.635937,-2.971094,-8.013242,0.162259,0.055046,0.629264
22512,187.600000,-0.546457,-2.955241,-8.026137,0.160825,0.055711,0.629337
22513,187.608000,-0.546915,-2.998369,-8.061229,0.159540,0.056390,0.629322
22514,187.617000,-0.587097,-3.025618,-8.013331,0.158082,0.057187,0.629323
22515,187.625000,-0.736174,-2.973419,-7.957055,0.156830,0.057915,0.629301
22516,187.633000,-0.721474,-3.025338,-7.962590,0.155451,0.058592,0.629323
22517,187.642000,-0.636913,-3.067428,-8.002872,0.154193,0.059231,0.629339
22518,187.650000,-0.491479,-3.011683,-8.009027,0.152964,0.059822,0.629431
22519,187.658000,-0.550015,-3.141740,-7.972822,0.151642,0.060549,0.629333
22520,187.667000,-0.651322,-3.135250,-7.960515,0.150481,0.061223,0.629340
22521,187.675000,-0.700240,-3.174216,-7.865045,0.149180,0.061932,0.629357
22522,187.683000,-0.706664,-3.169104,-7.936963,0.148049,0.062550,0.629361
22523,187.692000,-0.775448,-3.203942,-7.907992,0.146772,0.063278,0.629338
22524,187.700000,-0.767126,-3.108001,-7.963753,0.145779,0.063882,0.629415
22525,187.708000,-0.740493,-3.138469,-7.909435,0.144623,0.064486,0.629423
22526,187.717000,-0.768710,-3.147712,-7.861146,0.143475,0.065172,0.629449
22527,187.725000,-0.764903,-3.136032,-7.910956,0.142444,0.065725,0.629452
22528,187.733000,-0.886836,-3.145685,-7.910049,0.141343,0.066447,0.629453
22529,187.742000,-0.771242,-3.043794,-7.990406,0.140445,0.066966,0.629495
22530,187.750000,-0.689227,-3.129791,-7.942185,0.139359,0.067558,0.629488
22531,187.758000,-0.728854,-3.077529,-7.916665,0.138395,0.068137,0.629560
22532,187.767000,-0.735498,-3.085060,-7.926623,0.137360,0.068717,0.629594
22533,187.775000,-0.854823,-3.167379,-7.947624,0.136384,0.069413,0.629559
22534,187.783000,-0.783004,-3.079882,-7.960557,0.135501,0.069867,0.629628
22535,187.792000,-0.829614,-3.134458,-7.930015,0.134597,0.070476,0.629633
22536,187.800000,-0.846827,-3.064976,-7.938978,0.133775,0.071022,0.629693
22537,187.808000,-0.909482,-3.159519,-7.974636,0.132765,0.071634,0.629631
22538,187.817000,-1.022204,-3.182898,-7.952109,0.131946,0.072272,0.629620
22539,187.825000,-0.924492,-3.185628,-7.975012,0.131174,0.072733,0.629663
