Format Version,1.23,Take Name,5-1-flight3-SID-combined_take5_000,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-05-01 12.58.35.134 PM,Capture Start Frame,1156092,Total Frames in Take,95938,Total Exported Frames,95938,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,drone,drone,drone,drone,drone,drone
,ID,3F5BD0B126BE11F0E509D45A5468DEBA,3F5BD0B126BE11F0E509D45A5468DEBA,3F5BD0B126BE11F0E509D45A5468DEBA,3F5BD0B126BE11F0E509D45A5468DEBA,3F5BD0B126BE11F0E509D45A5468DEBA,3F5BD0B126BE11F0E509D45A5468DEBA
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
222,0.925000,-0.000990,0.003567,-0.011402,0.227100,0.474603,0.594180
223,0.929000,0.004312,0.003420,0.002895,0.227090,0.474607,0.594182
224,0.933000,-0.004609,0.003119,-0.009851,0.227096,0.474603,0.594177
225,0.938000,-0.000707,-0.000384,-0.007291,0.227096,0.474602,0.594179
226,0.942000,-0.003523,0.004651,-0.008284,0.227100,0.474606,0.594176
227,0.946000,-0.000050,0.001145,0.002142,0.227100,0.474601,0.594178
228,0.950000,-0.002387,-0.006135,-0.002078,0.227099,0.474600,0.594179
229,0.954000,-0.005430,0.012022,-0.003934,0.227101,0.474600,0.594169
230,0.958000,-0.001474,-0.003887,-0.007360,0.227104,0.474597,0.594173
231,0.963000,0.001580,0.003430,0.000339,0.227101,0.474597,0.594179
232,0.967000,0.001334,0.009194,0.001963,0.227094,0.474598,0.594172
233,0.971000,0.002111,0.005315,-0.004877,0.227100,0.474597,0.594176
234,0.975000,0.005697,-0.001216,-0.006309,0.227098,0.474596,0.594175
235,0.979000,0.004392,0.003021,-0.004186,0.227103,0.474599,0.594178
236,0.983000,0.005204,0.000462,-0.005132,0.227099,0.474601,0.594173
237,0.988000,-0.001394,0.006609,-0.005158,0.227099,0.474599,0.594173
238,0.992000,-0.007487,-0.001728,-0.011249,0.227102,0.474606,0.594174
239,0.996000,-0.002353,0.003290,-0.006264,0.227101,0.474600,0.594175
240,1.000000,0.006881,-0.001237,-0.001685,0.227097,0.474597,0.594177
241,1.004000,-0.002953,0.004209,-0.006237,0.227097,0.474597,0.594177
242,1.008000,-0.002551,0.006621,-0.000541,0.227108,0.474597,0.594172
243,1.012000,-0.004768,0.009371,-0.006416,0.227113,0.474597,0.594172
244,1.017000,0.002658,0.005375,-0.006763,0.227103,0.474596,0.594176
245,1.021000,0.008117,0.008060,-0.003384,0.227094,0.474600,0.594175
246,1.025000,0.001486,0.001941,-0.003752,0.227098,0.474598,0.594185
247,1.029000,0.007523,0.012026,0.004096,0.227104,0.474596,0.594173
248,1.033000,0.003728,0.004644,-0.002359,0.227098,0.474598,0.594178
249,1.038000,0.002575,0.001486,-0.005420,0.227104,0.474601,0.594183
250,1.042000,0.000909,0.004791,0.001273,0.227105,0.474600,0.594174
251,1.046000,-0.003202,0.004298,0.008164,0.227101,0.474602,0.594180
252,1.050000,-0.002021,0.006191,-0.004194,0.227103,0.474599,0.594182
253,1.054000,-0.000032,0.002315,-0.009771,0.227096,0.474600,0.594175
254,1.058000,0.007520,-0.000256,-0.004094,0.227099,0.474593,0.594182
255,1.063000,0.006102,0.009173,-0.011678,0.227102,0.474605,0.594178
256,1.067000,0.004115,0.000370,-0.005587,0.227091,0.474606,0.594180
257,1.071000,0.005255,0.006722,-0.003673,0.227100,0.474599,0.594178
258,1.075000,0.004453,0.006744,0.006178,0.227104,0.474602,0.594181
259,1.079000,0.011257,0.002572,0.004435,0.227103,0.474596,0.594186
260,1.083000,0.004197,-0.004426,-0.000991,0.227099,0.474601,0.594183
261,1.087000,0.001291,0.012462,-0.004585,0.227101,0.474601,0.594177
262,1.092000,0.002723,0.000250,-0.003420,0.227094,0.474607,0.594178
263,1.096000,0.004027,0.004244,0.002932,0.227099,0.474607,0.594181
264,1.100000,0.008534,0.004923,-0.006108,0.227101,0.474603,0.594185
265,1.104000,0.002702,0.002577,-0.004457,0.227103,0.474598,0.594176
266,1.108000,-0.002163,-0.002549,-0.014072,0.227098,0.474599,0.594185
267,1.113000,0.002410,-0.005944,-0.000901,0.227099,0.474601,0.594182
268,1.117000,0.003446,0.002797,-0.003359,0.227105,0.474604,0.594181
269,1.121000,-0.001515,0.009787,0.003910,0.227100,0.474601,0.594175
270,1.125000,-0.002780,0.001532,-0.008870,0.227105,0.474605,0.594179
271,1.129000,0.005421,-0.000629,-0.006652,0.227099,0.474597,0.594178
272,1.133000,-0.000840,0.005979,-0.001591,0.227102,0.474602,0.594175
273,1.137000,-0.000026,0.001137,-0.000258,0.227091,0.474604,0.594179
274,1.142000,-0.002046,-0.001528,-0.004579,0.227097,0.474599,0.594175
275,1.146000,-0.006597,0.003216,0.002840,0.227101,0.474603,0.594177
276,1.150000,-0.001171,0.007450,-0.004010,0.227099,0.474598,0.594174
277,1.154000,0.003383,0.001102,-0.002823,0.227099,0.474598,0.594176
278,1.158000,0.002062,0.001316,0.001621,0.227105,0.474597,0.594173
279,1.163000,0.002935,0.002422,-0.006562,0.227103,0.474597,0.594178
280,1.167000,-0.001613,-0.002434,-0.003876,0.227095,0.474601,0.594180
281,1.171000,-0.002812,0.004723,0.002751,0.227105,0.474601,0.594181
282,1.175000,0.001900,0.009749,-0.003730,0.227108,0.474601,0.594175
283,1.179000,-0.001334,0.005467,0.004280,0.227100,0.474600,0.594171
284,1.183000,-0.004052,0.000613,0.001096,0.227102,0.474604,0.594172
285,1.188000,-0.003487,0.000257,-0.000244,0.227092,0.474602,0.594175
286,1.192000,0.000622,0.006897,0.004026,0.227097,0.474599,0.594178
287,1.196000,0.000087,0.003539,-0.005153,0.227106,0.474602,0.594176
288,1.200000,-0.002832,0.003544,-0.003571,0.227101,0.474602,0.594179
289,1.204000,-0.000584,0.000958,-0.011585,0.227098,0.474605,0.594178
