Format Version,1.23,Take Name,Drone-Take1-Mar12,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-03-12 04.10.17.929 PM,Capture Start Frame,534588,Total Frames in Take,45018,Total Exported Frames,45018,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Optic Flow Drone,Optic Flow Drone,Optic Flow Drone,Optic Flow Drone,Optic Flow Drone,Optic Flow Drone
,ID,11CA5A58FF8E11EFE509D45A5468D7BA,11CA5A58FF8E11EFE509D45A5468D7BA,11CA5A58FF8E11EFE509D45A5468D7BA,11CA5A58FF8E11EFE509D45A5468D7BA,11CA5A58FF8E11EFE509D45A5468D7BA,11CA5A58FF8E11EFE509D45A5468D7BA
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
7413,30.887000,-0.026609,0.083454,0.373560,-0.219032,0.725111,1.559232
7414,30.892000,-0.028149,0.074968,0.359346,-0.219057,0.725112,1.559234
7415,30.896000,-0.029589,0.068940,0.354472,-0.219053,0.725108,1.559231
7416,30.900000,-0.028711,0.073509,0.356039,-0.219061,0.725108,1.559226
7417,30.904000,-0.027989,0.072678,0.358702,-0.219048,0.725118,1.559229
7418,30.908000,-0.025767,0.100009,0.379417,-0.219003,0.725109,1.559216
7419,30.913000,-0.026347,0.105562,0.389304,-0.218998,0.725112,1.559212
7420,30.917000,-0.028587,0.082976,0.369186,-0.219041,0.725104,1.559226
7421,30.921000,-0.031740,0.076031,0.356945,-0.219050,0.725108,1.559237
7422,30.925000,-0.033319,0.103297,0.383147,-0.219007,0.725121,1.559231
7423,30.929000,-0.031975,0.090775,0.367882,-0.219038,0.725102,1.559233
7424,30.933000,-0.028135,0.099710,0.387374,-0.219010,0.725114,1.559216
7425,30.938000,-0.023255,0.106463,0.387399,-0.218999,0.725116,1.559216
7426,30.942000,-0.022567,0.107886,0.391654,-0.219005,0.725113,1.559217
7427,30.946000,-0.029471,0.084656,0.367957,-0.219036,0.725105,1.559235
7428,30.950000,-0.030987,0.073331,0.357223,-0.219051,0.725116,1.559233
7429,30.954000,-0.030093,0.065343,0.359586,-0.219056,0.725106,1.559238
7430,30.958000,-0.025898,0.102314,0.383480,-0.219012,0.725110,1.559221
7431,30.962000,-0.026290,0.084056,0.370655,-0.219025,0.725101,1.559221
7432,30.967000,-0.033112,0.070688,0.359265,-0.219049,0.725117,1.559236
7433,30.971000,-0.033017,0.070850,0.361405,-0.219050,0.725113,1.559231
7434,30.975000,-0.027225,0.099585,0.384360,-0.219014,0.725125,1.559207
7435,30.979000,-0.024259,0.106993,0.385304,-0.218998,0.725115,1.559218
7436,30.983000,-0.029932,0.079971,0.372945,-0.219044,0.725109,1.559230
7437,30.988000,-0.025882,0.101302,0.383071,-0.219014,0.725119,1.559207
7438,30.992000,-0.024551,0.086104,0.365591,-0.219025,0.725102,1.559224
7439,30.996000,-0.027072,0.074403,0.361161,-0.219051,0.725122,1.559227
7440,31.000000,-0.030700,0.102774,0.383965,-0.219015,0.725120,1.559209
7441,31.004000,-0.023814,0.084581,0.369262,-0.219036,0.725109,1.559233
7442,31.008000,-0.028241,0.073599,0.362152,-0.219047,0.725112,1.559244
7443,31.012000,-0.026851,0.097917,0.382587,-0.219014,0.725121,1.559226
7444,31.017000,-0.031548,0.107836,0.390523,-0.218997,0.725125,1.559210
7445,31.021000,-0.030145,0.108742,0.388119,-0.218997,0.725125,1.559208
7446,31.025000,-0.029806,0.105486,0.390513,-0.218998,0.725125,1.559215
7447,31.029000,-0.026755,0.108909,0.393281,-0.219007,0.725124,1.559224
7448,31.033000,-0.026402,0.106135,0.389910,-0.219001,0.725126,1.559218
7449,31.038000,-0.027954,0.086741,0.365050,-0.219045,0.725119,1.559234
7450,31.042000,-0.025041,0.099643,0.379843,-0.219013,0.725116,1.559219
7451,31.046000,-0.024586,0.080742,0.374338,-0.219032,0.725105,1.559238
7452,31.050000,-0.023406,0.099247,0.385221,-0.219005,0.725113,1.559225
7453,31.054000,-0.028314,0.081010,0.368945,-0.219037,0.725113,1.559231
7454,31.058000,-0.028610,0.072618,0.359122,-0.219049,0.725110,1.559237
7455,31.063000,-0.028419,0.073772,0.360680,-0.219050,0.725116,1.559236
7456,31.067000,-0.023069,0.104047,0.387494,-0.219008,0.725122,1.559215
7457,31.071000,-0.028423,0.083467,0.371719,-0.219035,0.725112,1.559236
7458,31.075000,-0.032707,0.074705,0.359973,-0.219042,0.725115,1.559236
7459,31.079000,-0.026331,0.104981,0.383280,-0.219011,0.725125,1.559213
7460,31.083000,-0.022293,0.109447,0.388118,-0.219002,0.725119,1.559217
7461,31.087000,-0.023127,0.104678,0.391431,-0.219003,0.725126,1.559214
7462,31.092000,-0.023109,0.108296,0.387547,-0.219008,0.725126,1.559215
7463,31.096000,-0.024132,0.087403,0.364070,-0.219046,0.725115,1.559228
7464,31.100000,-0.023944,0.101883,0.384894,-0.219010,0.725125,1.559217
7465,31.104000,-0.026148,0.085029,0.367981,-0.219048,0.725122,1.559232
7466,31.108000,-0.028346,0.106857,0.383509,-0.219018,0.725126,1.559223
7467,31.113000,-0.027702,0.085511,0.374682,-0.219047,0.725113,1.559245
7468,31.117000,-0.030538,0.076597,0.361259,-0.219051,0.725123,1.559233
7469,31.121000,-0.029952,0.096474,0.384402,-0.219015,0.725126,1.559217
7470,31.125000,-0.024751,0.106054,0.389653,-0.219009,0.725131,1.559207
7471,31.129000,-0.030879,0.105414,0.391806,-0.219017,0.725130,1.559215
7472,31.133000,-0.032400,0.084931,0.367639,-0.219041,0.725129,1.559229
7473,31.137000,-0.031739,0.074180,0.361016,-0.219057,0.725124,1.559236
7474,31.142000,-0.025861,0.072672,0.361214,-0.219055,0.725117,1.559235
7475,31.146000,-0.024129,0.099216,0.383227,-0.219017,0.725120,1.559217
7476,31.150000,-0.022718,0.102158,0.388362,-0.219002,0.725124,1.559217
7477,31.154000,-0.024650,0.077060,0.368102,-0.219032,0.725105,1.559242
7478,31.158000,-0.021980,0.093739,0.382794,-0.219005,0.725113,1.559220
7479,31.163000,-0.023806,0.102722,0.390812,-0.219003,0.725118,1.559222
7480,31.167000,-0.030121,0.088187,0.370695,-0.219021,0.725115,1.559234
7481,31.171000,-0.030722,0.078111,0.358638,-0.219042,0.725116,1.559240
7482,31.175000,-0.028746,0.099778,0.381033,-0.219006,0.725121,1.559221
7483,31.179000,-0.027152,0.082592,0.369677,-0.219034,0.725119,1.559242
7484,31.183000,-0.025139,0.100724,0.384764,-0.219000,0.725124,1.559221
7485,31.188000,-0.024339,0.105800,0.388681,-0.218995,0.725122,1.559219
7486,31.192000,-0.021947,0.080645,0.367506,-0.219036,0.725107,1.559244
7487,31.196000,-0.020910,0.098569,0.376545,-0.219005,0.725122,1.559224
7488,31.200000,-0.027227,0.079072,0.369881,-0.219037,0.725116,1.559239
7489,31.204000,-0.028722,0.075957,0.360887,-0.219042,0.725118,1.559251
7490,31.208000,-0.025538,0.071587,0.360439,-0.219050,0.725118,1.559243
7491,31.212000,-0.028891,0.074625,0.360974,-0.219042,0.725125,1.559242
7492,31.217000,-0.025911,0.098695,0.384414,-0.219003,0.725129,1.559231
7493,31.221000,-0.027687,0.110509,0.394254,-0.218994,0.725131,1.559228
7494,31.225000,-0.026694,0.105973,0.385781,-0.218997,0.725125,1.559213
7495,31.229000,-0.026547,0.079370,0.369787,-0.219041,0.725124,1.559228
7496,31.233000,-0.029898,0.063426,0.360709,-0.219059,0.725118,1.559245
7497,31.238000,-0.026342,0.100983,0.381547,-0.219011,0.725136,1.559217
7498,31.242000,-0.029906,0.082198,0.369848,-0.219028,0.725125,1.559235
7499,31.246000,-0.024783,0.102066,0.381519,-0.219019,0.725127,1.559219
7500,31.250000,-0.024228,0.085827,0.373750,-0.219031,0.725115,1.559232
7501,31.254000,-0.025551,0.102284,0.387420,-0.219013,0.725127,1.559221
7502,31.258000,-0.024436,0.111617,0.388602,-0.218991,0.725128,1.559224
7503,31.262000,-0.025646,0.087551,0.371584,-0.219032,0.725114,1.559236
7504,31.267000,-0.025603,0.102864,0.383886,-0.219004,0.725127,1.559218
7505,31.271000,-0.024465,0.108858,0.394183,-0.218990,0.725115,1.559222
7506,31.275000,-0.024957,0.083678,0.370878,-0.219033,0.725121,1.559243
7507,31.279000,-0.031523,0.068135,0.357776,-0.219050,0.725117,1.559241
7508,31.283000,-0.031335,0.071749,0.353795,-0.219052,0.725115,1.559233
7509,31.288000,-0.026872,0.101043,0.386626,-0.218998,0.725118,1.559225
7510,31.292000,-0.027880,0.116278,0.387705,-0.218978,0.725117,1.559231
7511,31.296000,-0.027686,0.105302,0.392798,-0.218989,0.725117,1.559219
7512,31.300000,-0.021818,0.104608,0.384307,-0.218990,0.725099,1.559232
7513,31.304000,-0.026029,0.102396,0.387682,-0.218986,0.725111,1.559220
7514,31.308000,-0.026617,0.103792,0.380002,-0.219001,0.725117,1.559221
7515,31.313000,-0.028020,0.109313,0.387184,-0.218987,0.725124,1.559229
7516,31.317000,-0.034230,0.110265,0.385886,-0.218985,0.725124,1.559227
7517,31.321000,-0.033207,0.112153,0.381573,-0.218988,0.725115,1.559221
7518,31.325000,-0.028861,0.084824,0.363272,-0.219028,0.725107,1.559239
7519,31.329000,-0.029066,0.070014,0.361604,-0.219043,0.725103,1.559231
7520,31.333000,-0.032354,0.097641,0.384511,-0.219007,0.725107,1.559214
7521,31.337000,-0.024319,0.083267,0.366815,-0.219023,0.725101,1.559231
7522,31.342000,-0.027918,0.101392,0.384496,-0.219000,0.725119,1.559205
7523,31.346000,-0.028732,0.107983,0.386804,-0.218992,0.725115,1.559224
7524,31.350000,-0.026975,0.108820,0.390509,-0.218986,0.725102,1.559233
7525,31.354000,-0.030074,0.080485,0.368406,-0.219024,0.725115,1.559231
7526,31.358000,-0.030915,0.097341,0.384041,-0.219009,0.725120,1.559219
7527,31.363000,-0.025939,0.085080,0.369062,-0.219025,0.725110,1.559241
7528,31.367000,-0.027344,0.102875,0.385100,-0.219002,0.725112,1.559223
7529,31.371000,-0.023165,0.107858,0.385196,-0.218994,0.725115,1.559225
7530,31.375000,-0.028149,0.081900,0.366745,-0.219032,0.725111,1.559244
7531,31.379000,-0.026664,0.063250,0.359525,-0.219042,0.725108,1.559236
7532,31.383000,-0.028333,0.093708,0.376163,-0.219003,0.725123,1.559212
7533,31.387000,-0.026976,0.081806,0.370559,-0.219025,0.725109,1.559231
7534,31.392000,-0.030230,0.073538,0.360762,-0.219038,0.725107,1.559236
7535,31.396000,-0.024935,0.097204,0.382254,-0.219011,0.725118,1.559223
7536,31.400000,-0.026049,0.102946,0.384088,-0.218997,0.725121,1.559214
7537,31.404000,-0.030108,0.103176,0.387659,-0.218996,0.725114,1.559211
7538,31.408000,-0.024513,0.104910,0.383562,-0.219000,0.725106,1.559219
7539,31.413000,-0.025463,0.080960,0.364916,-0.219036,0.725099,1.559241
7540,31.417000,-0.027410,0.068181,0.357506,-0.219045,0.725098,1.559247
7541,31.421000,-0.025857,0.067565,0.354094,-0.219047,0.725098,1.559250
7542,31.425000,-0.024173,0.098006,0.378405,-0.219003,0.725107,1.559228
7543,31.429000,-0.027370,0.081472,0.367412,-0.219020,0.725095,1.559238
7544,31.433000,-0.030808,0.073665,0.355655,-0.219035,0.725105,1.559248
7545,31.438000,-0.030158,0.099702,0.379252,-0.219002,0.725117,1.559232
7546,31.442000,-0.027877,0.110635,0.390027,-0.218982,0.725107,1.559236
7547,31.446000,-0.030208,0.089733,0.371552,-0.219026,0.725097,1.559255
7548,31.450000,-0.028403,0.104515,0.384576,-0.218999,0.725103,1.559235
7549,31.454000,-0.023781,0.108092,0.385030,-0.218992,0.725102,1.559227
7550,31.458000,-0.026227,0.107731,0.384605,-0.218988,0.725104,1.559221
7551,31.462000,-0.025035,0.083865,0.361882,-0.219025,0.725101,1.559244
7552,31.467000,-0.023410,0.101966,0.379621,-0.218991,0.725103,1.559227
7553,31.471000,-0.026832,0.087490,0.365615,-0.219027,0.725102,1.559242
7554,31.475000,-0.026829,0.101674,0.384471,-0.219002,0.725113,1.559231
7555,31.479000,-0.025312,0.084252,0.367960,-0.219033,0.725107,1.559256
7556,31.483000,-0.025888,0.101038,0.380991,-0.219007,0.725118,1.559228
7557,31.488000,-0.026136,0.101959,0.387378,-0.218995,0.725115,1.559225
7558,31.492000,-0.025291,0.110159,0.384729,-0.218987,0.725123,1.559233
7559,31.496000,-0.024756,0.107883,0.384544,-0.218996,0.725118,1.559237
7560,31.500000,-0.023472,0.080815,0.363864,-0.219025,0.725113,1.559242
7561,31.504000,-0.027594,0.071681,0.359945,-0.219054,0.725109,1.559241
7562,31.508000,-0.030272,0.105721,0.380340,-0.219013,0.725115,1.559221
7563,31.512000,-0.027260,0.085947,0.368193,-0.219030,0.725116,1.559229
7564,31.517000,-0.026306,0.104102,0.383908,-0.218995,0.725116,1.559221
7565,31.521000,-0.022840,0.109767,0.388233,-0.218993,0.725119,1.559215
7566,31.525000,-0.028048,0.086094,0.371091,-0.219035,0.725114,1.559235
7567,31.529000,-0.025999,0.100865,0.380319,-0.219002,0.725113,1.559226
7568,31.533000,-0.024166,0.108544,0.386153,-0.218996,0.725113,1.559227
7569,31.538000,-0.029602,0.106306,0.389014,-0.218993,0.725120,1.559229
7570,31.542000,-0.027004,0.085312,0.362272,-0.219028,0.725104,1.559233
7571,31.546000,-0.022537,0.104802,0.381834,-0.218999,0.725121,1.559222
7572,31.550000,-0.023172,0.107335,0.385658,-0.218997,0.725118,1.559216
7573,31.554000,-0.023964,0.082102,0.369954,-0.219037,0.725114,1.559240
7574,31.558000,-0.026606,0.103637,0.380316,-0.219004,0.725117,1.559223
7575,31.563000,-0.025094,0.084827,0.373019,-0.219032,0.725117,1.559233
7576,31.567000,-0.028388,0.100138,0.383853,-0.219018,0.725123,1.559226
7577,31.571000,-0.026206,0.081657,0.369701,-0.219034,0.725114,1.559230
7578,31.575000,-0.025213,0.099001,0.385884,-0.219010,0.725126,1.559217
7579,31.579000,-0.027082,0.108650,0.388864,-0.219004,0.725121,1.559213
7580,31.583000,-0.024322,0.106273,0.389572,-0.219000,0.725122,1.559206
7581,31.587000,-0.027680,0.104574,0.385234,-0.218999,0.725116,1.559213
7582,31.592000,-0.030839,0.083454,0.367319,-0.219044,0.725116,1.559221
7583,31.596000,-0.032974,0.075952,0.357794,-0.219043,0.725110,1.559231
7584,31.600000,-0.029396,0.067697,0.364230,-0.219050,0.725105,1.559246
7585,31.604000,-0.026731,0.097412,0.387667,-0.219021,0.725120,1.559220
7586,31.608000,-0.025518,0.083618,0.374855,-0.219031,0.725105,1.559224
7587,31.613000,-0.026857,0.099414,0.390536,-0.219008,0.725117,1.559212
7588,31.617000,-0.025556,0.081915,0.370585,-0.219037,0.725106,1.559229
7589,31.621000,-0.028175,0.099552,0.387360,-0.219007,0.725115,1.559222
7590,31.625000,-0.029789,0.082362,0.375090,-0.219038,0.725115,1.559229
7591,31.629000,-0.029577,0.070126,0.365917,-0.219047,0.725105,1.559235
7592,31.633000,-0.028418,0.101789,0.382851,-0.219004,0.725126,1.559206
7593,31.637000,-0.030989,0.103003,0.390787,-0.218997,0.725121,1.559206
7594,31.642000,-0.024806,0.111659,0.390818,-0.219000,0.725112,1.559215
7595,31.646000,-0.026314,0.084049,0.369204,-0.219037,0.725108,1.559234
7596,31.650000,-0.025814,0.103593,0.380186,-0.219017,0.725124,1.559210
7597,31.654000,-0.026758,0.082725,0.367369,-0.219029,0.725106,1.559224
7598,31.658000,-0.028408,0.104047,0.386101,-0.219017,0.725128,1.559207
7599,31.663000,-0.029624,0.113905,0.393891,-0.219004,0.725128,1.559206
7600,31.667000,-0.029374,0.112325,0.390522,-0.219001,0.725124,1.559210
7601,31.671000,-0.030299,0.108015,0.388965,-0.219008,0.725119,1.559210
7602,31.675000,-0.027771,0.107130,0.387351,-0.219009,0.725128,1.559201
7603,31.679000,-0.028510,0.078795,0.370319,-0.219051,0.725123,1.559223
7604,31.683000,-0.026301,0.101943,0.381875,-0.219017,0.725124,1.559209
7605,31.688000,-0.024367,0.104193,0.386289,-0.219006,0.725121,1.559208
7606,31.692000,-0.022736,0.102164,0.388478,-0.219001,0.725125,1.559208
7607,31.696000,-0.025881,0.079726,0.369964,-0.219043,0.725119,1.559238
7608,31.700000,-0.029172,0.068396,0.362945,-0.219058,0.725120,1.559238
7609,31.704000,-0.027107,0.067021,0.361622,-0.219059,0.725123,1.559233
7610,31.708000,-0.026194,0.099907,0.379206,-0.219014,0.725124,1.559221
7611,31.712000,-0.028451,0.109510,0.389608,-0.219002,0.725128,1.559218
7612,31.717000,-0.029090,0.081363,0.370421,-0.219035,0.725130,1.559232
7613,31.721000,-0.029678,0.066491,0.359353,-0.219059,0.725120,1.559235
7614,31.725000,-0.027128,0.070434,0.362099,-0.219056,0.725120,1.559245
7615,31.729000,-0.028945,0.101207,0.388650,-0.219008,0.725133,1.559221
7616,31.733000,-0.028432,0.088371,0.370604,-0.219025,0.725123,1.559240
7617,31.738000,-0.031564,0.076580,0.360396,-0.219045,0.725123,1.559236
7618,31.742000,-0.031262,0.063336,0.360476,-0.219041,0.725128,1.559242
7619,31.746000,-0.027083,0.102053,0.384883,-0.219002,0.725124,1.559228
7620,31.750000,-0.027645,0.086725,0.373607,-0.219032,0.725116,1.559240
7621,31.754000,-0.030371,0.108525,0.384936,-0.219007,0.725129,1.559226
7622,31.758000,-0.026748,0.109722,0.386691,-0.218990,0.725123,1.559217
7623,31.762000,-0.028732,0.087079,0.365904,-0.219035,0.725113,1.559239
7624,31.767000,-0.026990,0.101893,0.378301,-0.219012,0.725126,1.559213
7625,31.771000,-0.029592,0.110419,0.387815,-0.218993,0.725132,1.559212
7626,31.775000,-0.030021,0.113129,0.388705,-0.218987,0.725125,1.559223
7627,31.779000,-0.028152,0.103943,0.388823,-0.218997,0.725128,1.559218
7628,31.783000,-0.027741,0.103673,0.386335,-0.218998,0.725128,1.559215
7629,31.788000,-0.026113,0.081278,0.368798,-0.219039,0.725118,1.559234
7630,31.792000,-0.029031,0.071095,0.362475,-0.219048,0.725126,1.559234
7631,31.796000,-0.031547,0.069749,0.358394,-0.219051,0.725122,1.559234
7632,31.800000,-0.024627,0.103115,0.381296,-0.219001,0.725129,1.559219
7633,31.804000,-0.027552,0.087396,0.369224,-0.219028,0.725112,1.559234
7634,31.808000,-0.029151,0.080101,0.360157,-0.219047,0.725125,1.559236
7635,31.813000,-0.034448,0.075596,0.360261,-0.219036,0.725123,1.559228
7636,31.817000,-0.024443,0.103727,0.385178,-0.219000,0.725130,1.559227
7637,31.821000,-0.029601,0.107749,0.391303,-0.218986,0.725127,1.559217
7638,31.825000,-0.028780,0.107628,0.388220,-0.218988,0.725132,1.559215
7639,31.829000,-0.029458,0.084246,0.370394,-0.219025,0.725125,1.559235
7640,31.833000,-0.028284,0.071857,0.360220,-0.219045,0.725123,1.559235
7641,31.837000,-0.022914,0.099207,0.378484,-0.219009,0.725120,1.559210
7642,31.842000,-0.025603,0.102708,0.391734,-0.218992,0.725123,1.559217
7643,31.846000,-0.028522,0.108440,0.393419,-0.218988,0.725127,1.559212
7644,31.850000,-0.027519,0.081211,0.371451,-0.219032,0.725114,1.559228
7645,31.854000,-0.030503,0.075877,0.358511,-0.219046,0.725120,1.559234
7646,31.858000,-0.026395,0.104007,0.384381,-0.219002,0.725123,1.559235
7647,31.863000,-0.022790,0.084696,0.372577,-0.219029,0.725112,1.559229
7648,31.867000,-0.027405,0.101551,0.384670,-0.219011,0.725123,1.559226
7649,31.871000,-0.028083,0.109981,0.392213,-0.218994,0.725126,1.559216
7650,31.875000,-0.027734,0.085213,0.365862,-0.219020,0.725105,1.559241
7651,31.879000,-0.028384,0.104026,0.383927,-0.219003,0.725108,1.559226
7652,31.883000,-0.026705,0.115016,0.392602,-0.218984,0.725126,1.559218
7653,31.887000,-0.028601,0.108771,0.387203,-0.218996,0.725119,1.559214
7654,31.892000,-0.027978,0.085561,0.365733,-0.219026,0.725104,1.559236
7655,31.896000,-0.029511,0.097762,0.381386,-0.219007,0.725111,1.559207
7656,31.900000,-0.029246,0.085798,0.368357,-0.219032,0.725100,1.559236
7657,31.904000,-0.031609,0.105673,0.383021,-0.219001,0.725114,1.559219
7658,31.908000,-0.028795,0.113125,0.387824,-0.218988,0.725111,1.559210
7659,31.913000,-0.031426,0.084574,0.373225,-0.219031,0.725109,1.559227
7660,31.917000,-0.027500,0.104516,0.382747,-0.219004,0.725119,1.559217
7661,31.921000,-0.026841,0.083124,0.366482,-0.219035,0.725114,1.559225
7662,31.925000,-0.030094,0.106669,0.388977,-0.219005,0.725125,1.559213
7663,31.929000,-0.035014,0.088188,0.369940,-0.219029,0.725111,1.559239
7664,31.933000,-0.030459,0.104323,0.382549,-0.219001,0.725126,1.559214
7665,31.938000,-0.028315,0.092316,0.372783,-0.219026,0.725113,1.559229
7666,31.942000,-0.029409,0.075716,0.360275,-0.219043,0.725112,1.559236
7667,31.946000,-0.026752,0.072116,0.361826,-0.219055,0.725110,1.559240
7668,31.950000,-0.024972,0.103465,0.381564,-0.219005,0.725117,1.559217
7669,31.954000,-0.026479,0.084241,0.370995,-0.219034,0.725109,1.559227
7670,31.958000,-0.027708,0.071976,0.360587,-0.219050,0.725112,1.559231
7671,31.962000,-0.024551,0.097300,0.383204,-0.219008,0.725125,1.559213
7672,31.967000,-0.027512,0.088107,0.370989,-0.219024,0.725116,1.559224
7673,31.971000,-0.029048,0.080125,0.363691,-0.219036,0.725117,1.559228
7674,31.975000,-0.027426,0.105749,0.384675,-0.219014,0.725126,1.559213
7675,31.979000,-0.031258,0.089481,0.373334,-0.219023,0.725121,1.559218
7676,31.983000,-0.028905,0.105276,0.382145,-0.219004,0.725124,1.559212
7677,31.988000,-0.029134,0.085782,0.368590,-0.219031,0.725109,1.559234
7678,31.992000,-0.031156,0.075585,0.363612,-0.219052,0.725115,1.559225
7679,31.996000,-0.031226,0.074540,0.360452,-0.219058,0.725127,1.559235
7680,32.000000,-0.029873,0.099501,0.381828,-0.219003,0.725126,1.559208
7681,32.004000,-0.025702,0.106976,0.389149,-0.218992,0.725113,1.559209
7682,32.008000,-0.024447,0.104146,0.391616,-0.218990,0.725113,1.559212
7683,32.013000,-0.019802,0.101292,0.388979,-0.218998,0.725117,1.559213
7684,32.017000,-0.024540,0.079689,0.369999,-0.219032,0.725108,1.559225
7685,32.021000,-0.026465,0.096456,0.384171,-0.219008,0.725116,1.559218
7686,32.025000,-0.020792,0.109520,0.387332,-0.218990,0.725122,1.559211
7687,32.029000,-0.025102,0.085207,0.361536,-0.219037,0.725115,1.559230
7688,32.033000,-0.022457,0.101561,0.381368,-0.219008,0.725117,1.559215
7689,32.038000,-0.024973,0.081187,0.368236,-0.219026,0.725110,1.559239
7690,32.042000,-0.026617,0.097267,0.383432,-0.219007,0.725125,1.559221
7691,32.046000,-0.025068,0.108390,0.389456,-0.218991,0.725120,1.559215
7692,32.050000,-0.027906,0.085020,0.367162,-0.219031,0.725109,1.559229
7693,32.054000,-0.026987,0.098136,0.383942,-0.219003,0.725130,1.559215
7694,32.058000,-0.025195,0.079286,0.369333,-0.219035,0.725121,1.559224
7695,32.063000,-0.028679,0.070615,0.356693,-0.219044,0.725110,1.559234
7696,32.067000,-0.026789,0.097809,0.378950,-0.219004,0.725122,1.559223
7697,32.071000,-0.022980,0.104809,0.385345,-0.218989,0.725118,1.559218
7698,32.075000,-0.023413,0.109056,0.388621,-0.218990,0.725117,1.559210
7699,32.079000,-0.025336,0.104453,0.387921,-0.219005,0.725129,1.559211
7700,32.083000,-0.031183,0.107759,0.391357,-0.218994,0.725123,1.559219
7701,32.087000,-0.023928,0.106777,0.382392,-0.218987,0.725123,1.559221
7702,32.092000,-0.024264,0.103990,0.387195,-0.219002,0.725124,1.559224
7703,32.096000,-0.027643,0.079148,0.363871,-0.219027,0.725118,1.559220
7704,32.100000,-0.023926,0.099988,0.381038,-0.218996,0.725123,1.559216
7705,32.104000,-0.027985,0.112150,0.387162,-0.218985,0.725122,1.559213
7706,32.108000,-0.028020,0.114014,0.390302,-0.218992,0.725123,1.559214
7707,32.112000,-0.028305,0.083127,0.365261,-0.219032,0.725121,1.559230
7708,32.117000,-0.026798,0.097841,0.378654,-0.219008,0.725110,1.559209
7709,32.121000,-0.025733,0.103375,0.386686,-0.219001,0.725117,1.559208
7710,32.125000,-0.027237,0.087526,0.367704,-0.219034,0.725106,1.559227
7711,32.129000,-0.030943,0.068774,0.355504,-0.219046,0.725120,1.559225
7712,32.133000,-0.030909,0.098807,0.380306,-0.219005,0.725117,1.559207
7713,32.138000,-0.029650,0.089312,0.373499,-0.219028,0.725110,1.559228
7714,32.142000,-0.031900,0.106215,0.382753,-0.219005,0.725113,1.559209
7715,32.146000,-0.031807,0.111469,0.386116,-0.218998,0.725107,1.559210
7716,32.150000,-0.027890,0.109665,0.387215,-0.218995,0.725113,1.559206
7717,32.154000,-0.024850,0.084735,0.361125,-0.219035,0.725108,1.559232
7718,32.158000,-0.021603,0.097317,0.382454,-0.219020,0.725106,1.559215
7719,32.163000,-0.022670,0.085082,0.364592,-0.219039,0.725102,1.559222
7720,32.167000,-0.026205,0.100836,0.380082,-0.219003,0.725113,1.559213
7721,32.171000,-0.030142,0.087562,0.371613,-0.219023,0.725106,1.559229
7722,32.175000,-0.033060,0.080662,0.360427,-0.219044,0.725121,1.559230
7723,32.179000,-0.031810,0.078048,0.356389,-0.219048,0.725112,1.559234
7724,32.183000,-0.027561,0.075523,0.358160,-0.219056,0.725113,1.559228
7725,32.188000,-0.027896,0.074549,0.361558,-0.219057,0.725116,1.559234
7726,32.192000,-0.028848,0.104254,0.382989,-0.219003,0.725117,1.559212
7727,32.196000,-0.030932,0.088959,0.371774,-0.219026,0.725110,1.559224
7728,32.200000,-0.029059,0.076247,0.358871,-0.219051,0.725114,1.559227
7729,32.204000,-0.026163,0.071743,0.358503,-0.219055,0.725118,1.559226
7730,32.208000,-0.027953,0.077239,0.364033,-0.219041,0.725111,1.559236
7731,32.212000,-0.027372,0.077887,0.362390,-0.219036,0.725109,1.559235
7732,32.217000,-0.028215,0.101764,0.379425,-0.219000,0.725121,1.559215
7733,32.221000,-0.027785,0.110387,0.383539,-0.218994,0.725114,1.559210
7734,32.225000,-0.029481,0.107618,0.387911,-0.218989,0.725119,1.559211
7735,32.229000,-0.029820,0.104956,0.387973,-0.218986,0.725123,1.559220
7736,32.233000,-0.024707,0.109865,0.383460,-0.218998,0.725109,1.559222
7737,32.237000,-0.023427,0.104884,0.387823,-0.218992,0.725110,1.559215
7738,32.242000,-0.051812,0.127540,0.372761,-0.218974,0.725157,1.559201
7739,32.246000,-0.056763,0.129527,0.369771,-0.218962,0.725158,1.559198
7740,32.250000,-0.062124,0.124748,0.368817,-0.218967,0.725163,1.559183
7741,32.254000,-0.060462,0.121328,0.368330,-0.218970,0.725160,1.559180
7742,32.258000,-0.054838,0.132329,0.365842,-0.218948,0.725162,1.559195
7743,32.263000,-0.056787,0.130271,0.365946,-0.218959,0.725166,1.559199
7744,32.267000,-0.054773,0.128531,0.370930,-0.218963,0.725156,1.559200
7745,32.271000,-0.052753,0.127247,0.369863,-0.218970,0.725157,1.559204
7746,32.275000,-0.051599,0.122047,0.377965,-0.218973,0.725166,1.559201
7747,32.279000,-0.047594,0.126141,0.375483,-0.218965,0.725152,1.559204
7748,32.283000,-0.047744,0.121775,0.382632,-0.218969,0.725148,1.559200
7749,32.288000,-0.045496,0.118241,0.378016,-0.218984,0.725143,1.559198
7750,32.292000,-0.045726,0.113428,0.383645,-0.218991,0.725140,1.559194
