Format Version,1.23,Take Name,5-6-SID-pitch1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-05-06 08.42.57.977 AM,Capture Start Frame,259605,Total Frames in Take,44511,Total Exported Frames,44511,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,drone,drone,drone,drone,drone,drone
,ID,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
25785,214.875000,-0.397080,0.324810,2.698321,-0.140097,0.303211,0.551368
25786,214.883000,-0.481278,0.248741,2.709697,-0.140244,0.303733,0.550590
25787,214.892000,-0.445712,0.252309,2.707516,-0.140325,0.304237,0.549845
25788,214.900000,-0.417405,0.222645,2.695635,-0.140492,0.304720,0.549063
25789,214.908000,-0.491750,0.229181,2.656293,-0.140545,0.305248,0.548348
25790,214.917000,-0.532391,0.189762,2.697731,-0.140646,0.305727,0.547598
25791,214.925000,-0.535099,0.130207,2.688193,-0.140729,0.306177,0.546773
25792,214.933000,-0.587215,0.125536,2.602580,-0.140807,0.306685,0.546091
25793,214.942000,-0.605529,0.098629,2.668042,-0.140942,0.307156,0.545277
25794,214.950000,-0.506461,0.098059,2.725988,-0.141080,0.307634,0.544478
25795,214.958000,-0.590204,0.073913,2.698397,-0.141176,0.308116,0.543696
25796,214.967000,-0.628676,0.080813,2.725659,-0.141194,0.308572,0.542932
25797,214.975000,-0.581179,0.018099,2.691959,-0.141291,0.308955,0.542094
25798,214.983000,-0.576746,-0.022865,2.727971,-0.141394,0.309440,0.541348
25799,214.992000,-0.620104,-0.072860,2.727183,-0.141455,0.309892,0.540559
25800,215.000000,-0.606730,-0.079481,2.778094,-0.141597,0.310355,0.539660
25801,215.008000,-0.601884,-0.079909,2.701652,-0.141622,0.310759,0.538944
25802,215.017000,-0.626380,-0.124453,2.702653,-0.141720,0.311201,0.538164
25803,215.025000,-0.608902,-0.115586,2.695477,-0.141697,0.311580,0.537339
25804,215.033000,-0.667476,-0.150341,2.688397,-0.141800,0.312045,0.536510
25805,215.042000,-0.648125,-0.206058,2.636272,-0.141809,0.312485,0.535690
25806,215.050000,-0.671435,-0.138128,2.659861,-0.141890,0.312906,0.534886
25807,215.058000,-0.686299,-0.158187,2.708958,-0.141952,0.313359,0.534087
25808,215.067000,-0.660970,-0.110593,2.683103,-0.141970,0.313782,0.533251
25809,215.075000,-0.594557,-0.186475,2.669682,-0.142024,0.314190,0.532352
25810,215.083000,-0.649195,-0.085891,2.697701,-0.141984,0.314595,0.531630
25811,215.092000,-0.623555,-0.143728,2.650328,-0.142062,0.314997,0.530777
25812,215.100000,-0.656531,-0.186290,2.661411,-0.142028,0.315376,0.529930
25813,215.108000,-0.653257,-0.090170,2.696761,-0.142055,0.315822,0.529076
25814,215.117000,-0.575936,-0.173477,2.627478,-0.142118,0.316210,0.528270
25815,215.125000,-0.541181,-0.140748,2.602914,-0.142072,0.316608,0.527440
25816,215.133000,-0.572847,-0.188826,2.638737,-0.142141,0.317036,0.526666
25817,215.142000,-0.493212,-0.186413,2.596353,-0.142123,0.317375,0.525792
25818,215.150000,-0.474603,-0.235547,2.553742,-0.142106,0.317716,0.525008
25819,215.158000,-0.419193,-0.198721,2.558136,-0.142138,0.318160,0.524191
25820,215.167000,-0.382255,-0.174501,2.545975,-0.142145,0.318512,0.523374
25821,215.175000,-0.379371,-0.198309,2.570471,-0.142194,0.318906,0.522507
25822,215.183000,-0.374855,-0.121866,2.564157,-0.142167,0.319303,0.521738
25823,215.192000,-0.231195,-0.194150,2.470087,-0.142240,0.319666,0.520870
25824,215.200000,-0.160879,-0.149513,2.509861,-0.142149,0.320042,0.520097
25825,215.208000,-0.162848,-0.077965,2.506977,-0.142226,0.320375,0.519287
25826,215.217000,-0.088177,-0.160446,2.472566,-0.142177,0.320759,0.518497
25827,215.225000,-0.091949,-0.145499,2.533832,-0.142162,0.321144,0.517752
25828,215.233000,0.000854,-0.159492,2.444393,-0.142169,0.321525,0.516949
25829,215.242000,0.097703,-0.101216,2.464400,-0.142145,0.321895,0.516210
25830,215.250000,0.105478,-0.166812,2.436760,-0.142208,0.322286,0.515457
25831,215.258000,0.049329,-0.120216,2.528280,-0.142106,0.322694,0.514806
25832,215.267000,0.071731,-0.172326,2.430462,-0.142194,0.323079,0.514045
25833,215.275000,0.063945,-0.110543,2.483001,-0.142151,0.323468,0.513320
25834,215.283000,0.083991,-0.117550,2.384593,-0.142083,0.323849,0.512700
25835,215.292000,0.029875,-0.166714,2.350373,-0.142099,0.324238,0.512094
25836,215.300000,0.106303,-0.137016,2.317765,-0.142106,0.324616,0.511405
25837,215.308000,0.140417,-0.145334,2.320226,-0.142131,0.325011,0.510796
25838,215.317000,0.083326,-0.102820,2.326333,-0.142055,0.325419,0.510301
25839,215.325000,0.150569,-0.139779,2.347624,-0.142026,0.325784,0.509717
25840,215.333000,0.179717,-0.158936,2.283732,-0.142039,0.326184,0.509129
25841,215.342000,0.225856,-0.146238,2.332348,-0.141959,0.326572,0.508600
25842,215.350000,0.125557,-0.138707,2.276276,-0.141966,0.326987,0.508136
25843,215.358000,0.177668,-0.114451,2.337464,-0.141869,0.327404,0.507699
25844,215.367000,0.211564,-0.123967,2.273836,-0.141903,0.327789,0.507219
25845,215.375000,0.269835,-0.122192,2.270251,-0.141861,0.328219,0.506780
25846,215.383000,0.306599,-0.149966,2.257201,-0.141844,0.328602,0.506364
25847,215.392000,0.348969,-0.179489,2.259047,-0.141810,0.329044,0.505949
25848,215.400000,0.339146,-0.116551,2.295312,-0.141746,0.329438,0.505637
25849,215.408000,0.339637,-0.181139,2.254572,-0.141754,0.329905,0.505295
25850,215.417000,0.319098,-0.162305,2.181196,-0.141672,0.330337,0.505001
25851,215.425000,0.369152,-0.188436,2.173362,-0.141636,0.330738,0.504689
25852,215.433000,0.390610,-0.184197,2.214530,-0.141584,0.331169,0.504437
25853,215.442000,0.502191,-0.141068,2.231250,-0.141472,0.331566,0.504124
25854,215.450000,0.488623,-0.155772,2.174686,-0.141436,0.332008,0.503925
25855,215.458000,0.548004,-0.061891,2.166608,-0.141342,0.332456,0.503684
25856,215.467000,0.506496,-0.074838,2.161591,-0.141332,0.332919,0.503568
25857,215.475000,0.554946,0.014842,2.164947,-0.141178,0.333307,0.503399
25858,215.483000,0.510990,0.038884,2.187775,-0.141141,0.333773,0.503277
25859,215.492000,0.573828,-0.003062,2.157166,-0.141023,0.334216,0.503175
25860,215.500000,0.593052,0.050906,2.126558,-0.141001,0.334691,0.503087
25861,215.508000,0.612231,0.047595,2.151801,-0.140963,0.335180,0.503058
25862,215.517000,0.670373,0.113805,2.153097,-0.140881,0.335629,0.503023
25863,215.525000,0.669978,0.091189,2.152830,-0.140843,0.336093,0.502985
25864,215.533000,0.668980,0.136014,2.131649,-0.140747,0.336575,0.502994
25865,215.542000,0.691554,0.143193,2.100021,-0.140685,0.337042,0.503032
25866,215.550000,0.720736,0.158899,2.076866,-0.140645,0.337491,0.503119
25867,215.558000,0.736583,0.160555,2.038171,-0.140571,0.337971,0.503184
25868,215.567000,0.724337,0.137824,2.072691,-0.140518,0.338484,0.503268
25869,215.575000,0.729866,0.234806,2.067541,-0.140432,0.339020,0.503361
25870,215.583000,0.753870,0.178931,2.029732,-0.140401,0.339496,0.503519
25871,215.592000,0.742147,0.120964,1.992719,-0.140315,0.339996,0.503729
25872,215.600000,0.760700,0.157364,2.026021,-0.140283,0.340544,0.503937
25873,215.608000,0.739097,0.143962,2.007869,-0.140240,0.341066,0.504235
25874,215.617000,0.728070,0.167641,1.979015,-0.140112,0.341565,0.504470
25875,215.625000,0.725393,0.127076,1.975364,-0.140082,0.342108,0.504764
25876,215.633000,0.766045,0.125822,1.933920,-0.140005,0.342659,0.505033
25877,215.642000,0.784975,0.139183,1.920515,-0.140000,0.343188,0.505351
25878,215.650000,0.787351,0.169150,1.920336,-0.139947,0.343716,0.505618
25879,215.658000,0.778814,0.105262,1.890635,-0.139869,0.344277,0.506047
25880,215.667000,0.766730,0.103672,1.928920,-0.139775,0.344766,0.506386
25881,215.675000,0.781455,0.171144,1.878411,-0.139646,0.345364,0.506808
25882,215.683000,0.766173,0.188478,1.900883,-0.139632,0.345908,0.507218
25883,215.692000,0.779770,0.165822,1.872463,-0.139509,0.346479,0.507550
25884,215.700000,0.745311,0.204537,1.914482,-0.139481,0.347052,0.507966
25885,215.708000,0.715793,0.119053,1.752046,-0.139411,0.347655,0.508328
25886,215.717000,0.642876,0.196265,1.773794,-0.139300,0.348264,0.508803
25887,215.725000,0.602458,0.177319,1.833413,-0.139298,0.348834,0.509176
25888,215.733000,0.543546,0.261894,1.834168,-0.139143,0.349386,0.509536
25889,215.742000,0.489590,0.224819,1.763239,-0.139163,0.350033,0.509909
25890,215.750000,0.442299,0.186885,1.791433,-0.138974,0.350604,0.510243
25891,215.758000,0.410447,0.217928,1.822296,-0.138968,0.351244,0.510667
25892,215.767000,0.356105,0.223002,1.756100,-0.138908,0.351883,0.511004
25893,215.775000,0.312227,0.332792,1.713991,-0.138790,0.352509,0.511310
25894,215.783000,0.253090,0.247853,1.787707,-0.138786,0.353090,0.511663
25895,215.792000,0.287644,0.234391,1.762192,-0.138630,0.353701,0.511866
25896,215.800000,0.251507,0.223198,1.731929,-0.138670,0.354357,0.512153
25897,215.808000,0.264651,0.217905,1.732078,-0.138508,0.354960,0.512420
25898,215.817000,0.231919,0.278779,1.694509,-0.138488,0.355582,0.512700
25899,215.825000,0.247420,0.229116,1.666115,-0.138406,0.356228,0.512921
25900,215.833000,0.256066,0.260637,1.732387,-0.138297,0.356851,0.513158
25901,215.842000,0.226435,0.180389,1.745016,-0.138252,0.357465,0.513307
25902,215.850000,0.185557,0.206617,1.659923,-0.138130,0.358096,0.513446
25903,215.858000,0.215846,0.174445,1.640800,-0.138125,0.358745,0.513597
25904,215.867000,0.247780,0.209854,1.580904,-0.137997,0.359370,0.513707
25905,215.875000,0.267326,0.237039,1.620700,-0.137974,0.359994,0.513791
25906,215.883000,0.213054,0.246325,1.579490,-0.137846,0.360631,0.513870
25907,215.892000,0.178626,0.245006,1.496123,-0.137760,0.361268,0.513917
25908,215.900000,0.158716,0.189909,1.488533,-0.137727,0.361912,0.513918
25909,215.908000,0.138172,0.236925,1.500168,-0.137564,0.362535,0.513948
25910,215.917000,0.070436,0.147712,1.424289,-0.137555,0.363205,0.513937
25911,215.925000,0.088525,0.222984,1.443639,-0.137421,0.363883,0.513886
25912,215.933000,0.062457,0.200927,1.487909,-0.137406,0.364500,0.513851
25913,215.942000,0.038861,0.226381,1.439201,-0.137275,0.365139,0.513795
25914,215.950000,-0.004387,0.214592,1.393887,-0.137249,0.365817,0.513714
25915,215.958000,-0.035525,0.213493,1.358789,-0.137166,0.366426,0.513645
25916,215.967000,-0.005799,0.359982,1.402245,-0.137055,0.367091,0.513427
25917,215.975000,-0.029773,0.233964,1.367340,-0.137027,0.367775,0.513314
25918,215.983000,-0.059434,0.305605,1.358521,-0.136887,0.368396,0.513130
25919,215.992000,-0.139633,0.318759,1.383439,-0.136866,0.369053,0.512883
25920,216.000000,-0.246482,0.295094,1.322236,-0.136717,0.369756,0.512760
25921,216.008000,-0.285077,0.298961,1.299315,-0.136718,0.370374,0.512525
25922,216.017000,-0.371779,0.359222,1.325292,-0.136609,0.371027,0.512260
25923,216.025000,-0.440951,0.371990,1.253980,-0.136577,0.371717,0.511990
25924,216.033000,-0.523300,0.298406,1.232872,-0.136513,0.372343,0.511683
25925,216.042000,-0.597904,0.383944,1.222578,-0.136425,0.372974,0.511355
25926,216.050000,-0.696705,0.318607,1.201625,-0.136417,0.373605,0.511024
25927,216.058000,-0.675815,0.407727,1.195716,-0.136263,0.374248,0.510586
25928,216.067000,-0.767235,0.373184,1.162705,-0.136280,0.374884,0.510257
25929,216.075000,-0.827170,0.344191,1.131543,-0.136162,0.375521,0.509865
25930,216.083000,-0.889819,0.356576,1.182458,-0.136128,0.376173,0.509522
25931,216.092000,-0.962315,0.312441,1.123522,-0.136020,0.376763,0.509051
25932,216.100000,-0.941487,0.370701,1.058999,-0.135958,0.377367,0.508533
25933,216.108000,-0.935940,0.280723,1.049322,-0.135940,0.377937,0.508025
25934,216.117000,-0.894463,0.320210,1.015898,-0.135860,0.378539,0.507530
25935,216.125000,-0.929572,0.272554,0.942649,-0.135901,0.379173,0.506980
25936,216.133000,-1.033932,0.279070,0.947696,-0.135744,0.379762,0.506443
25937,216.142000,-1.074136,0.242283,1.003017,-0.135750,0.380318,0.505879
25938,216.150000,-1.054691,0.230435,0.969811,-0.135646,0.380903,0.505260
25939,216.158000,-1.083403,0.218291,0.896224,-0.135604,0.381464,0.504661
25940,216.167000,-1.153630,0.173111,0.935900,-0.135573,0.382064,0.504047
25941,216.175000,-1.188303,0.248094,0.914729,-0.135462,0.382619,0.503374
25942,216.183000,-1.210588,0.195279,0.848142,-0.135455,0.383140,0.502653
25943,216.192000,-1.249220,0.187749,0.869241,-0.135331,0.383688,0.501957
25944,216.200000,-1.315184,0.184395,0.900436,-0.135314,0.384213,0.501304
25945,216.208000,-1.318813,0.244910,0.869718,-0.135228,0.384735,0.500556
25946,216.217000,-1.342339,0.193027,0.769542,-0.135195,0.385274,0.499874
25947,216.225000,-1.401428,0.162064,0.761696,-0.135158,0.385795,0.499171
25948,216.233000,-1.427789,0.218381,0.803566,-0.135072,0.386283,0.498449
25949,216.242000,-1.446084,0.140858,0.807123,-0.135034,0.386749,0.497730
25950,216.250000,-1.428332,0.129600,0.719043,-0.134912,0.387177,0.497017
25951,216.258000,-1.504966,0.104449,0.764615,-0.134926,0.387684,0.496369
25952,216.267000,-1.503738,0.142489,0.750130,-0.134798,0.388099,0.495623
25953,216.275000,-1.543925,0.107441,0.678683,-0.134849,0.388543,0.494947
25954,216.283000,-1.566630,0.067596,0.672127,-0.134794,0.389034,0.494207
25955,216.292000,-1.614016,0.153991,0.624382,-0.134689,0.389462,0.493585
25956,216.300000,-1.640888,0.149148,0.737773,-0.134653,0.389892,0.492978
25957,216.308000,-1.583605,0.222478,0.702007,-0.134530,0.390306,0.492249
25958,216.317000,-1.698891,0.126508,0.641577,-0.134552,0.390711,0.491642
25959,216.325000,-1.738651,0.175739,0.661286,-0.134415,0.391090,0.491051
25960,216.333000,-1.820235,0.172725,0.630164,-0.134399,0.391479,0.490460
25961,216.342000,-1.824996,0.120485,0.604546,-0.134349,0.391874,0.489831
25962,216.350000,-1.840802,0.135717,0.581492,-0.134310,0.392244,0.489275
25963,216.358000,-1.881900,0.082296,0.568262,-0.134302,0.392617,0.488734
25964,216.367000,-1.910820,0.158908,0.596725,-0.134199,0.392942,0.488208
25965,216.375000,-1.924952,0.094624,0.560805,-0.134171,0.393237,0.487673
25966,216.383000,-1.954871,0.072281,0.542708,-0.134079,0.393568,0.487145
25967,216.392000,-2.013674,0.090373,0.533563,-0.134041,0.393890,0.486648
25968,216.400000,-2.002181,0.053507,0.547620,-0.133968,0.394227,0.486173
25969,216.408000,-2.024715,0.095872,0.527966,-0.133891,0.394508,0.485702
25970,216.417000,-2.073949,0.090134,0.587643,-0.133865,0.394793,0.485218
25971,216.425000,-2.037635,0.080957,0.478138,-0.133770,0.394999,0.484813
25972,216.433000,-2.017895,0.055473,0.500160,-0.133771,0.395218,0.484348
25973,216.442000,-2.009846,0.113898,0.480875,-0.133640,0.395475,0.483923
25974,216.450000,-2.022207,0.139505,0.508183,-0.133600,0.395710,0.483564
25975,216.458000,-2.054777,0.131810,0.461863,-0.133544,0.395955,0.483154
25976,216.467000,-2.035264,0.145876,0.364313,-0.133496,0.396134,0.482832
25977,216.475000,-1.997676,0.145783,0.410666,-0.133445,0.396323,0.482445
25978,216.483000,-1.921321,0.185958,0.385859,-0.133338,0.396490,0.482123
25979,216.492000,-1.890717,0.195072,0.389025,-0.133326,0.396667,0.481786
25980,216.500000,-1.826069,0.229078,0.397186,-0.133221,0.396816,0.481454
25981,216.508000,-1.788999,0.279855,0.389756,-0.133184,0.396958,0.481184
25982,216.517000,-1.778264,0.259926,0.370325,-0.133085,0.397072,0.480900
25983,216.525000,-1.712803,0.347148,0.444060,-0.133035,0.397191,0.480682
25984,216.533000,-1.630813,0.292152,0.437166,-0.132975,0.397311,0.480325
25985,216.542000,-1.525686,0.311135,0.411484,-0.132863,0.397393,0.480017
25986,216.550000,-1.433772,0.280840,0.397363,-0.132865,0.397496,0.479721
25987,216.558000,-1.339485,0.304764,0.363299,-0.132800,0.397580,0.479450
25988,216.567000,-1.289026,0.301433,0.360103,-0.132743,0.397674,0.479198
25989,216.575000,-1.240876,0.303203,0.405059,-0.132646,0.397770,0.478949
25990,216.583000,-1.137021,0.408682,0.358543,-0.132535,0.397786,0.478624
25991,216.592000,-1.095582,0.373172,0.381864,-0.132555,0.397865,0.478364
25992,216.600000,-0.976558,0.414747,0.396744,-0.132443,0.397902,0.478016
25993,216.608000,-0.911652,0.380583,0.345786,-0.132434,0.397909,0.477670
25994,216.617000,-0.853668,0.405336,0.356064,-0.132345,0.397973,0.477340
25995,216.625000,-0.814104,0.436837,0.357362,-0.132328,0.398024,0.477020
25996,216.633000,-0.780391,0.442242,0.327753,-0.132243,0.398063,0.476656
25997,216.642000,-0.753591,0.534134,0.378216,-0.132158,0.398091,0.476326
25998,216.650000,-0.699955,0.473272,0.362866,-0.132149,0.398131,0.475955
25999,216.658000,-0.655769,0.465443,0.295171,-0.132027,0.398112,0.475582
26000,216.667000,-0.656490,0.434678,0.300997,-0.132050,0.398153,0.475175
26001,216.675000,-0.645383,0.478019,0.309318,-0.131968,0.398218,0.474776
26002,216.683000,-0.657848,0.500357,0.286836,-0.131952,0.398226,0.474337
26003,216.692000,-0.629404,0.454397,0.318324,-0.131895,0.398276,0.473919
26004,216.700000,-0.567215,0.475429,0.288212,-0.131871,0.398266,0.473468
26005,216.708000,-0.527752,0.467950,0.330200,-0.131805,0.398265,0.472943
26006,216.717000,-0.487062,0.492807,0.253115,-0.131727,0.398274,0.472527
26007,216.725000,-0.522666,0.424477,0.219838,-0.131761,0.398302,0.472065
26008,216.733000,-0.511117,0.514994,0.247877,-0.131703,0.398340,0.471517
26009,216.742000,-0.467966,0.382422,0.208504,-0.131689,0.398328,0.471022
26010,216.750000,-0.398623,0.413241,0.235298,-0.131593,0.398287,0.470474
26011,216.758000,-0.368266,0.476156,0.238835,-0.131598,0.398295,0.469916
26012,216.767000,-0.412929,0.358378,0.213172,-0.131552,0.398356,0.469456
26013,216.775000,-0.333774,0.410967,0.171877,-0.131520,0.398309,0.468827
26014,216.783000,-0.287663,0.317568,0.183277,-0.131521,0.398319,0.468151
26015,216.792000,-0.246739,0.375419,0.151988,-0.131428,0.398275,0.467594
26016,216.800000,-0.257273,0.303517,0.118398,-0.131467,0.398308,0.467010
26017,216.808000,-0.172081,0.380741,0.109118,-0.131376,0.398276,0.466337
26018,216.817000,-0.171143,0.307972,0.101437,-0.131377,0.398271,0.465683
26019,216.825000,-0.179405,0.274502,0.000030,-0.131376,0.398278,0.465075
26020,216.833000,-0.090406,0.361733,0.072921,-0.131322,0.398261,0.464336
26021,216.842000,0.003589,0.250268,0.049272,-0.131280,0.398235,0.463641
26022,216.850000,0.011825,0.343141,0.038300,-0.131203,0.398236,0.462941
26023,216.858000,-0.015549,0.284903,0.063574,-0.131249,0.398252,0.462183
26024,216.867000,0.082244,0.327353,0.012301,-0.131122,0.398223,0.461442
26025,216.875000,0.105924,0.294963,0.003259,-0.131135,0.398217,0.460714
26026,216.883000,0.083772,0.336549,-0.014460,-0.131102,0.398265,0.459927
26027,216.892000,0.142867,0.324355,-0.031062,-0.131045,0.398223,0.459120
26028,216.900000,0.176742,0.272151,-0.028653,-0.130997,0.398227,0.458344
26029,216.908000,0.201184,0.348732,-0.093398,-0.130935,0.398247,0.457524
26030,216.917000,0.202026,0.283086,-0.064825,-0.130949,0.398241,0.456692
26031,216.925000,0.259850,0.331416,-0.092648,-0.130862,0.398245,0.455851
26032,216.933000,0.308617,0.270434,-0.093064,-0.130805,0.398225,0.455020
26033,216.942000,0.341543,0.325342,-0.091938,-0.130772,0.398253,0.454124
26034,216.950000,0.348895,0.322700,-0.140216,-0.130781,0.398300,0.453260
26035,216.958000,0.360307,0.310202,-0.115842,-0.130714,0.398284,0.452386
26036,216.967000,0.397263,0.382405,-0.072527,-0.130678,0.398334,0.451501
26037,216.975000,0.351190,0.381370,-0.083722,-0.130668,0.398387,0.450622
26038,216.983000,0.400506,0.402842,-0.169971,-0.130590,0.398369,0.449674
26039,216.992000,0.453932,0.410245,-0.126281,-0.130602,0.398407,0.448725
26040,217.000000,0.448561,0.453114,-0.095695,-0.130483,0.398440,0.447763
26041,217.008000,0.430850,0.450069,-0.155713,-0.130525,0.398468,0.446815
26042,217.017000,0.457595,0.449970,-0.145516,-0.130427,0.398515,0.445864
26043,217.025000,0.505570,0.520082,-0.146224,-0.130429,0.398536,0.444851
26044,217.033000,0.445554,0.412305,-0.168411,-0.130391,0.398615,0.443866
26045,217.042000,0.513076,0.480741,-0.133995,-0.130331,0.398623,0.442898
26046,217.050000,0.491059,0.403046,-0.190069,-0.130361,0.398694,0.441841
26047,217.058000,0.541486,0.440075,-0.168199,-0.130267,0.398719,0.440814
26048,217.067000,0.586667,0.444003,-0.163404,-0.130299,0.398764,0.439802
26049,217.075000,0.562975,0.444049,-0.200085,-0.130227,0.398881,0.438740
26050,217.083000,0.593103,0.465190,-0.208856,-0.130194,0.398866,0.437706
26051,217.092000,0.635457,0.428513,-0.227559,-0.130188,0.399003,0.436622
26052,217.100000,0.690915,0.518334,-0.215304,-0.130178,0.399041,0.435529
26053,217.108000,0.710082,0.433970,-0.235642,-0.130147,0.399126,0.434420
26054,217.117000,0.706078,0.562726,-0.265589,-0.130136,0.399272,0.433390
26055,217.125000,0.768721,0.508537,-0.287076,-0.130166,0.399348,0.432204
26056,217.133000,0.760508,0.553864,-0.267862,-0.130091,0.399455,0.431124
26057,217.142000,0.766607,0.531533,-0.272419,-0.130141,0.399557,0.429998
26058,217.150000,0.789884,0.559834,-0.319776,-0.130091,0.399682,0.428804
26059,217.158000,0.838145,0.569124,-0.293949,-0.130113,0.399770,0.427669
26060,217.167000,0.848484,0.481655,-0.320452,-0.130115,0.399889,0.426434
26061,217.175000,0.880234,0.543315,-0.318004,-0.130073,0.399966,0.425309
26062,217.183000,0.875762,0.451484,-0.338378,-0.130128,0.400122,0.424051
26063,217.192000,0.898632,0.471712,-0.359492,-0.130069,0.400244,0.422922
26064,217.200000,0.916350,0.430582,-0.332828,-0.130122,0.400414,0.421704
26065,217.208000,0.922635,0.401235,-0.390296,-0.130078,0.400509,0.420518
26066,217.217000,0.957487,0.414540,-0.386284,-0.130128,0.400695,0.419345
26067,217.225000,0.956889,0.349881,-0.398598,-0.130136,0.400850,0.418138
26068,217.233000,0.976413,0.400557,-0.382737,-0.130154,0.400997,0.416963
26069,217.242000,0.986808,0.341709,-0.413484,-0.130180,0.401182,0.415821
26070,217.250000,0.992398,0.463702,-0.449934,-0.130158,0.401397,0.414707
26071,217.258000,1.026507,0.359021,-0.450824,-0.130230,0.401562,0.413567
26072,217.267000,1.036502,0.431506,-0.414926,-0.130185,0.401770,0.412509
26073,217.275000,1.030461,0.334018,-0.503397,-0.130195,0.401902,0.411394
26074,217.283000,1.009898,0.300224,-0.526620,-0.130211,0.402170,0.410291
26075,217.292000,1.037366,0.332686,-0.492621,-0.130225,0.402337,0.409271
26076,217.300000,1.027017,0.298921,-0.527689,-0.130309,0.402586,0.408232
26077,217.308000,1.098580,0.328200,-0.468179,-0.130233,0.402741,0.407203
26078,217.317000,1.029566,0.316542,-0.528094,-0.130317,0.402999,0.406255
26079,217.325000,1.061374,0.379153,-0.506673,-0.130313,0.403263,0.405297
26080,217.333000,1.068031,0.332331,-0.558424,-0.130396,0.403485,0.404340
26081,217.342000,1.119711,0.356838,-0.513350,-0.130398,0.403730,0.403420
26082,217.350000,1.108360,0.354821,-0.551608,-0.130405,0.403991,0.402516
26083,217.358000,1.098364,0.309762,-0.652229,-0.130434,0.404243,0.401676
26084,217.367000,1.072291,0.371220,-0.569839,-0.130440,0.404533,0.400834
26085,217.375000,1.066892,0.351859,-0.623265,-0.130522,0.404782,0.399951
26086,217.383000,1.054136,0.387515,-0.605466,-0.130519,0.405052,0.399165
26087,217.392000,1.084163,0.429733,-0.593005,-0.130550,0.405361,0.398426
26088,217.400000,1.074544,0.473494,-0.567369,-0.130619,0.405641,0.397636
26089,217.408000,1.090322,0.466171,-0.619712,-0.130643,0.405944,0.396927
26090,217.417000,1.153967,0.437934,-0.548713,-0.130662,0.406196,0.396176
26091,217.425000,1.171232,0.514362,-0.594223,-0.130695,0.406535,0.395564
26092,217.433000,1.148493,0.504004,-0.612160,-0.130803,0.406902,0.394916
26093,217.442000,1.191564,0.529036,-0.616223,-0.130804,0.407165,0.394254
26094,217.450000,1.210568,0.621045,-0.592158,-0.130825,0.407468,0.393658
26095,217.458000,1.151861,0.598271,-0.588329,-0.130884,0.407796,0.393119
26096,217.467000,1.207539,0.674847,-0.583414,-0.130933,0.408173,0.392622
26097,217.475000,1.195153,0.643810,-0.611052,-0.131075,0.408551,0.392092
26098,217.483000,1.221032,0.677680,-0.670406,-0.131079,0.408891,0.391621
26099,217.492000,1.208724,0.711274,-0.620106,-0.131161,0.409264,0.391114
26100,217.500000,1.150585,0.681145,-0.689692,-0.131215,0.409616,0.390654
26101,217.508000,1.225162,0.639504,-0.648783,-0.131295,0.409983,0.390123
26102,217.517000,1.174134,0.667631,-0.656674,-0.131346,0.410373,0.389765
26103,217.525000,1.188795,0.731366,-0.636691,-0.131424,0.410811,0.389344
26104,217.533000,1.132218,0.666684,-0.634634,-0.131561,0.411231,0.388970
26105,217.542000,1.129866,0.733674,-0.650149,-0.131577,0.411629,0.388589
26106,217.550000,1.133460,0.705428,-0.631591,-0.131719,0.412066,0.388200
26107,217.558000,1.105353,0.713837,-0.619378,-0.131773,0.412460,0.387847
26108,217.567000,1.072879,0.781056,-0.616051,-0.131914,0.412906,0.387436
26109,217.575000,1.048352,0.706164,-0.645012,-0.132015,0.413371,0.387143
26110,217.583000,1.065810,0.785682,-0.678274,-0.132095,0.413855,0.386868
26111,217.592000,1.081980,0.731579,-0.659055,-0.132244,0.414293,0.386488
26112,217.600000,1.066243,0.802685,-0.645026,-0.132262,0.414699,0.386209
26113,217.608000,1.029397,0.839707,-0.716622,-0.132432,0.415177,0.385860
26114,217.617000,1.045604,0.828524,-0.672074,-0.132485,0.415646,0.385650
26115,217.625000,1.054529,0.818261,-0.693258,-0.132664,0.416140,0.385330
26116,217.633000,1.064697,0.791233,-0.709607,-0.132839,0.416640,0.385085
26117,217.642000,1.087942,0.872802,-0.746203,-0.132936,0.417114,0.384872
26118,217.650000,1.057114,0.821439,-0.764396,-0.133097,0.417589,0.384595
26119,217.658000,1.109954,0.822807,-0.776348,-0.133200,0.418087,0.384361
26120,217.667000,1.070196,0.871441,-0.720902,-0.133366,0.418590,0.384161
26121,217.675000,1.080584,0.907245,-0.755606,-0.133526,0.419140,0.383922
26122,217.683000,1.131848,0.821622,-0.786040,-0.133679,0.419651,0.383664
26123,217.692000,1.061191,0.808622,-0.826251,-0.133833,0.420149,0.383548
26124,217.700000,1.095846,0.860836,-0.819913,-0.133983,0.420689,0.383343
